location,total_sqft,bath,balcony,bhk,price
Sultan Palaya,1765.0,3.0,3.0,3.0,80.0
Bellandur,1281.0,2.0,2.0,2.0,87.0
Kaggadasapura,1215.0,2.0,3.0,2.0,43.0
Ananth Nagar,1200.0,3.0,1.0,4.0,87.0
Mysore Road,1237.0,2.0,2.0,2.0,73.0
Lakshminarayana Pura,1300.0,2.0,1.0,2.0,70.0
Whitefield,1105.0,2.0,2.0,2.0,39.99
Chandapura,1505.0,2.0,2.0,3.0,42.0
Hebbal Kempapura,3900.0,5.0,0.0,4.0,310.0
Banashankari,1186.0,2.0,3.0,2.0,65.0
Byrathi Village,900.0,3.0,1.0,4.0,51.0
Kengeri,750.0,2.0,1.0,2.0,35.5
Varthur,1083.0,2.0,2.0,2.0,28.0
Nagaraja Garden,1430.0,2.0,1.0,3.0,78.65
Thanisandra,1056.0,2.0,2.0,2.0,68.0
VGP Layout,2108.0,3.0,3.0,3.0,85.0
Banashankari,1650.0,3.0,2.0,3.0,101.0
Electronic City Phase II,1220.0,3.0,1.0,3.0,36.6
Rayasandra,1198.0,2.0,1.0,2.0,54.0
Ejipura,1190.0,2.0,1.0,2.0,70.0
"Judicial Layout, Kanakapura Road, ",900.0,2.0,1.0,2.0,41.0
J.P.nagar 6th Phase.Sarakki Nagar,2690.0,4.0,2.0,4.0,185.0
Kanakapura,1340.0,2.0,2.0,2.0,65.0
Giri Nagar,2400.0,6.0,1.0,6.0,400.0
Yelahanka,1260.0,2.0,2.0,2.0,59.2
Talaghattapura,2254.0,3.0,2.0,3.0,153.0
Old Madras Road,2990.0,5.0,1.0,3.0,210.0
JP Nagar,820.0,2.0,1.0,2.0,45.0
Electronic City,1296.0,2.0,2.0,2.0,65.0
Uttarahalli,1190.0,2.0,1.0,2.0,53.55
Whitefield,1173.0,2.0,1.0,2.0,77.0
Sarjapura - Attibele Road,1800.0,3.0,2.0,3.0,90.0
Yelahanka,1102.0,2.0,0.0,2.0,52.0
Sarjapur,913.0,2.0,1.0,2.0,36.0
Hormavu,1176.0,2.0,1.0,3.0,35.27
Prithvi Layout,1620.0,3.0,0.0,3.0,65.0
Billekahalli,2968.0,3.0,0.0,3.0,225.0
Yelahanka,1519.0,2.0,3.0,2.0,65.0
Hosur Road,1345.0,2.0,2.0,2.0,106.0
Dodsworth Layout,1594.0,3.0,2.0,3.0,99.0
Kaverappa Layout,1250.0,2.0,1.0,2.0,68.0
Haralur Road,1056.0,2.0,1.0,2.0,60.0
Whitefield,1200.0,3.0,1.0,3.0,68.4
Kothnur Narayanapura,1290.0,1.0,0.0,2.0,77.5
Amruthnagar,1150.0,2.0,1.0,2.0,48.0
Ambedkar Colony,1464.0,2.0,1.0,2.0,145.0
Anekal,1200.0,2.0,1.0,4.0,36.0
Gollarapalya Hosahalli,861.0,2.0,0.0,2.0,36.5
Kundalahalli,1047.0,2.0,1.0,2.0,82.62
Lakshmipura,1200.0,2.0,0.0,2.0,75.0
Hongasandra,1065.0,2.0,1.0,2.0,45.0
Rajaji Nagar,2300.0,3.0,3.0,3.0,369.0
Ramamurthy Nagar,1000.0,2.0,1.0,2.0,62.0
Lingadheeranahalli,1682.0,3.0,1.0,3.0,113.0
Harlur,1756.0,3.0,2.0,3.0,131.0
Vittasandra,1238.0,2.0,1.0,2.0,67.32
Dasanapura,814.0,2.0,1.0,2.0,42.0
Dodda Nekkundi,1145.0,2.0,1.0,2.0,46.5
Varthur,965.0,2.0,1.0,2.0,34.0
Doddabele,750.0,2.0,1.0,2.0,36.0
Banashankari,1300.0,2.0,2.0,3.0,55.0
1st Phase JP Nagar,1590.0,3.0,3.0,3.0,131.0
Begur Road,644.0,1.0,1.0,1.0,40.0
Whitefield,982.0,2.0,1.0,2.0,37.0
Indira Nagar,1260.0,2.0,2.0,2.0,100.0
Rayasandra,1555.0,3.0,2.0,3.0,75.17
Race Course Road,2500.0,4.0,1.0,4.0,450.0
Kaggadasapura,1225.0,2.0,2.0,2.0,48.0
Electronics City Phase 1,1085.0,2.0,1.0,2.0,46.0
Rajaji Nagar,1640.0,3.0,2.0,3.0,220.0
Thanisandra,1595.0,3.0,1.0,3.0,110.0
Raja Rajeshwari Nagar,1196.0,2.0,2.0,2.0,40.44
Yelahanka,1859.0,3.0,1.0,3.0,108.0
9th Phase JP Nagar,1079.0,2.0,1.0,2.0,60.0
Shivaji Nagar,550.0,1.0,1.0,2.0,27.0
Whitefield,1118.0,2.0,1.0,2.0,42.0
CV Raman Nagar,1198.0,2.0,2.0,2.0,60.0
Chandapura,1162.5,3.0,0.0,3.0,30.215
Banashankari Stage VI,1160.0,2.0,1.0,2.0,59.0
Srirampuram,1485.0,2.0,1.0,3.0,156.0
Ejipura,2070.0,3.0,3.0,3.0,135.0
Kannamangala,957.0,2.0,0.0,2.0,52.5
Basaveshwara Nagar,2400.0,4.0,1.0,5.0,310.0
Bannerghatta Road,1268.0,2.0,1.0,2.0,69.0
Bannerghatta Road,1450.0,2.0,2.0,3.0,87.0
Manorayana Palya,1600.0,2.0,2.0,3.0,75.0
Uttarahalli,1330.0,2.0,1.0,3.0,57.0
Jakkur,1355.0,2.0,2.0,3.0,65.0
Horamavu Banaswadi,1272.0,2.0,2.0,2.0,51.5
Abbaiah Reddy Layout,1100.0,2.0,1.0,2.0,38.49
Sarjapur  Road,1220.0,3.0,2.0,3.0,58.0
Chikkalasandra,1075.0,2.0,1.0,2.0,46.76
Lingarajapuram,800.0,2.0,1.0,2.0,55.0
Vasanthapura,995.0,2.0,1.0,2.0,34.82
Vasantha Vallabha Nagar,900.0,1.0,1.0,2.0,44.0
Haralur Road,1140.0,2.0,1.0,2.0,42.0
Ganga Nagar,1480.0,2.0,2.0,3.0,125.0
Padmanabhanagar,1710.0,2.0,2.0,3.0,90.63
Talaghattapura,2106.0,3.0,3.0,3.0,148.0
Yeshwanthpur,2400.0,6.0,0.0,9.0,270.0
Sadahalli,3800.0,2.0,0.0,3.0,130.0
Vajarahalli,800.0,3.0,2.0,3.0,120.0
Marathahalli,1602.0,2.0,0.0,2.0,104.0
Sarjapur  Road,1660.0,2.0,2.0,3.0,116.0
Electronic City Phase II,1549.0,3.0,2.0,3.0,80.0
Marathahalli,700.0,1.0,1.0,1.0,38.0
Balagere,1012.0,2.0,1.0,2.0,64.0
Marathahalli,1469.0,3.0,1.0,3.0,89.0
Whitefield,1216.0,2.0,1.0,2.0,69.0
Electronic City Phase II,1065.0,2.0,1.0,2.0,56.13
Thanisandra,1411.0,3.0,1.0,3.0,93.15
Pai Layout,1400.0,2.0,2.0,2.0,57.5
Haralur Road,1245.0,2.0,3.0,2.0,62.0
Choodasandra,1115.0,2.0,1.0,2.0,50.0
Vidyaranyapura,1000.0,2.0,1.0,2.0,35.0
Panathur,1580.0,3.0,0.0,3.0,71.89
Subramanyapura,1800.0,3.0,2.0,3.0,90.0
Mathikere,1500.0,2.0,2.0,2.0,130.0
Chandapura,645.0,1.0,1.0,1.0,16.45
Kothannur,1275.0,3.0,2.0,3.0,44.0
Kasavanhalli,1494.0,3.0,2.0,3.0,82.0
Bhoganhalli,1949.0,3.0,2.0,3.0,129.0
BTM Layout,1020.0,2.0,1.0,2.0,46.5
Mysore Road,883.0,2.0,1.0,2.0,45.0
Old Airport Road,3200.0,4.0,0.0,4.0,280.0
Anand nagar,2010.0,3.0,3.0,3.0,125.0
Yeshwanthpur,1240.0,2.0,2.0,2.0,80.0
6th Phase JP Nagar,1213.0,2.0,1.0,2.0,63.0
Hegde Nagar,1835.0,3.0,3.0,3.0,88.0
Bannerghatta Road,2932.0,5.0,0.0,4.0,195.0
Whitefield,3425.0,5.0,2.0,4.0,250.0
Gottigere,945.0,2.0,0.0,2.0,45.0
Sathya Layout,1504.0,2.0,2.0,3.0,100.0
Lakshminarayana Pura,1569.0,3.0,2.0,3.0,150.0
Harlur,1755.0,3.0,2.0,3.0,130.0
Vijayanagar,1760.0,3.0,0.0,3.0,140.0
Hoodi,1240.0,2.0,3.0,2.0,43.94
Electronics City Phase 1,1450.0,3.0,2.0,3.0,72.54
5th Phase JP Nagar,1000.0,2.0,0.0,2.0,48.0
Shivaji Nagar,3820.0,1.0,1.0,1.0,306.0
Thyagaraja Nagar,2000.0,4.0,2.0,5.0,145.0
Choodasandra,1215.0,2.0,2.0,2.0,59.0
Yelachenahalli,1330.0,3.0,3.0,3.0,73.5
Raja Rajeshwari Nagar,1178.0,2.0,1.0,2.0,75.0
Shree Ananth Nagar Layout,2040.0,2.0,2.0,2.0,59.0
Bellandur,2000.0,3.0,2.0,3.0,85.0
Shanti Nagar,1602.0,2.0,1.0,3.0,165.0
Parappana Agrahara,1194.0,2.0,2.0,2.0,46.0
Jayamahal,1800.0,3.0,1.0,3.0,220.0
Dasarahalli,2400.0,2.0,1.0,3.0,152.0
Sarjapur  Road,1700.0,3.0,3.0,3.0,108.0
Jigani,1200.0,3.0,2.0,3.0,65.0
Veer Sandra,1500.0,3.0,0.0,3.0,72.0
Karuna Nagar,1240.0,3.0,2.0,3.0,165.0
Whitefield,3000.0,3.0,2.0,3.0,400.0
Kanakpura Road,1737.0,3.0,3.0,3.0,85.0
TC Palaya,900.0,2.0,0.0,2.0,55.0
Chennappa Layout,1280.0,2.0,1.0,3.0,48.0
CV Raman Nagar,1560.0,2.0,2.0,2.0,85.0
Kambipura,883.0,2.0,1.0,2.0,44.0
Kengeri Satellite Town,750.0,2.0,1.0,2.0,33.0
Brookefield,2400.0,3.0,3.0,4.0,140.0
Bhuvaneshwari Nagar,900.0,2.0,1.0,2.0,45.0
Hormavu,1030.0,2.0,1.0,2.0,49.35
7th Phase JP Nagar,1850.0,3.0,2.0,3.0,155.0
Hennur Road,1831.0,3.0,1.0,3.0,110.0
Raja Rajeshwari Nagar 5th Stage,1095.0,2.0,1.0,2.0,38.33
Electronic City Phase II,1320.0,2.0,1.0,3.0,38.13
Sarjapur  Road,1272.5,2.0,0.0,3.0,40.72
7th Phase JP Nagar,1000.0,2.0,1.0,2.0,61.0
Budigere,1820.0,3.0,2.0,3.0,85.4
Bisuvanahalli,1075.0,2.0,1.0,3.0,41.0
TC Palaya,1500.0,3.0,0.0,3.0,83.0
Electronics City Phase 1,360.0,1.0,0.0,1.0,16.9
Kadugodi,925.0,1.0,0.0,1.0,40.7
Electronic City,1140.0,2.0,1.0,2.0,70.93
Chennammana Kere,1145.0,2.0,2.0,2.0,58.4
RMV Extension Stage 2,1862.0,3.0,3.0,3.0,120.0
 Devarachikkanahalli,947.0,2.0,2.0,2.0,43.0
Kalena Agrahara,1120.0,2.0,2.0,2.0,40.0
Sadanand Nagar,2700.0,3.0,3.0,3.0,200.0
Kaggadasapura,1805.0,2.0,2.0,3.0,75.0
Basavangudi,1100.0,2.0,3.0,2.0,93.0
Bommenahalli,1355.0,3.0,0.0,4.0,135.0
"Whietfield, ",1677.0,3.0,2.0,3.0,98.0
Hosapalya,2500.0,8.0,3.0,8.0,95.0
Uttarahalli,1560.0,3.0,3.0,3.0,74.0
Arekere,2060.0,3.0,2.0,3.0,150.0
Koramangala,1716.0,2.0,0.0,3.0,115.0
Harlur,1864.0,3.0,1.0,3.0,140.0
Electronics City Phase 1,638.0,1.0,1.0,1.0,32.0
Chandapura,937.0,2.0,1.0,2.0,30.0
Hennur Gardens,1490.0,2.0,1.0,3.0,115.0
Whitefield,1100.0,2.0,1.0,2.0,37.0
Thigalarapalya,1000.0,2.0,2.0,2.0,48.53
Horamavu Agara,1060.0,2.0,1.0,2.0,37.0
Kundalahalli,1047.0,2.0,1.0,2.0,91.0
Basaveshwara Nagar,1200.0,2.0,2.0,2.0,80.0
Akshaya Nagar,1420.0,2.0,2.0,3.0,75.0
Sarjapur  Road,1539.0,3.0,0.0,3.0,85.0
Tejaswini Nagar,1550.0,3.0,1.0,3.0,59.0
Kasavanhalli,1555.0,3.0,3.0,3.0,82.0
Seegehalli,1553.0,3.0,3.0,3.0,68.0
Electronic City Phase II,920.0,2.0,2.0,2.0,26.0
Jeevan bima nagar,1740.0,3.0,3.0,3.0,120.0
OMBR Layout,1855.0,3.0,2.0,3.0,145.0
Kundalahalli,1724.0,3.0,1.0,3.0,146.0
B Narayanapura,1020.0,2.0,2.0,2.0,60.0
Uttarahalli,1250.0,2.0,1.0,3.0,50.0
Sanjay nagar,1450.0,3.0,2.0,3.0,75.0
Thubarahalli,1200.0,2.0,2.0,2.0,80.0
Haralur Road,1140.0,2.0,2.0,2.0,58.0
Basava Nagar,550.0,1.0,1.0,1.0,16.0
Bannerghatta Road,1450.0,3.0,1.0,3.0,44.0
Kanakpura Road,700.0,2.0,1.0,2.0,35.07
Whitefield,1200.0,3.0,1.0,3.0,56.0
Yelahanka,1050.0,2.0,1.0,2.0,45.0
Somasundara Palya,1600.0,3.0,3.0,3.0,69.0
Bannerghatta Road,1625.0,2.0,3.0,3.0,75.0
Volagerekallahalli,1492.0,2.0,2.0,2.0,65.0
Whitefield,2856.0,5.0,0.0,4.0,157.5
Sarjapur  Road,1489.0,2.0,3.0,3.0,82.0
Kanakapura,1560.0,2.0,2.0,3.0,62.38
Haralur Road,1140.0,2.0,2.0,2.0,42.0
Lavakusha Nagar,1431.0,3.0,2.0,3.0,65.0
Lingadheeranahalli,1682.0,3.0,1.0,3.0,114.0
Panathur,1198.0,2.0,1.0,2.0,86.26
Outer Ring Road East,3664.0,3.0,2.0,3.0,325.0
Sarjapur  Road,1550.0,2.0,2.0,3.0,69.75
Kodichikkanahalli,1026.0,2.0,1.0,2.0,45.0
Hennur,1260.0,2.0,2.0,3.0,52.0
Singanayakanahalli,690.0,2.0,0.0,2.0,42.0
Sarjapur  Road,539.0,1.0,1.0,1.0,45.0
Attibele,2400.0,3.0,3.0,3.0,120.0
Thubarahalli,1200.0,2.0,2.0,2.0,79.55
Kundalahalli,2500.0,5.0,2.0,4.0,350.0
Sarjapur  Road,1186.0,2.0,2.0,3.0,40.0
Thanisandra,1039.0,2.0,2.0,2.0,39.5
Malleshwaram,2520.0,3.0,2.0,3.0,150.0
Brookefield,1225.0,2.0,2.0,2.0,66.5
Bommanahalli,1350.0,2.0,2.0,2.0,72.0
Whitefield,1550.0,2.0,2.0,3.0,49.6
Hoodi,1490.0,3.0,2.0,3.0,79.0
Brindavan Nagar,1520.0,3.0,2.0,3.0,111.0
Dena Bank Colony,1391.0,2.0,3.0,3.0,64.5
Rachenahalli,1200.0,2.0,2.0,2.0,50.0
1st Block HBR Layout,2500.0,6.0,3.0,5.0,500.0
Yelahanka,1322.0,2.0,2.0,2.0,80.0
Whitefield,2173.0,3.0,2.0,3.0,128.0
Sarjapur  Road,1200.0,2.0,2.0,2.0,75.0
Thubarahalli,1200.0,2.0,2.0,2.0,47.0
Mysore Road,1170.0,2.0,2.0,2.0,65.0
NRI Layout,1125.0,2.0,2.0,2.0,45.56
Devanahalli,698.5,1.0,0.0,1.0,28.57
Seetharampalya,1250.0,2.0,2.0,2.0,90.0
Chandapura,1025.0,2.0,2.0,2.0,27.68
Yelahanka,1075.0,2.0,2.0,3.0,36.0
High grounds,1900.0,2.0,2.0,3.0,190.0
Whitefield,1435.0,3.0,2.0,3.0,45.0
Electronics City Phase 1,1175.0,2.0,2.0,2.0,64.98
KUDLU MAIN ROAD,1464.0,3.0,2.0,3.0,56.0
Doddabidrakallu,900.0,2.0,1.0,2.0,33.0
Electronics City Phase 1,585.0,1.0,1.0,1.0,21.0
Jigani,3170.0,5.0,2.0,4.0,230.0
Shanti Nagar,1602.0,2.0,1.0,3.0,170.0
Thanisandra,1220.0,2.0,2.0,2.0,42.0
Rajaji Nagar,2500.0,3.0,3.0,3.0,350.0
Sarjapur  Road,2145.0,3.0,3.0,3.0,180.0
Bannerghatta Road,960.0,2.0,3.0,2.0,58.0
NGR Layout,907.0,1.0,1.0,1.0,38.0
Old Madras Road,1210.0,2.0,1.0,2.0,74.0
Jnana Ganga Nagar,1230.0,2.0,2.0,2.0,70.0
5th Phase JP Nagar,1350.0,2.0,1.0,3.0,75.0
Kenchenahalli,1150.0,2.0,2.0,2.0,58.0
Sarjapur,1404.0,2.0,0.0,3.0,53.35
OMBR Layout,1050.0,2.0,3.0,2.0,48.0
Yelahanka,1285.0,2.0,2.0,2.0,56.0
Hormavu,1018.0,2.0,1.0,2.0,50.8
Hoskote,1200.0,3.0,2.0,3.0,57.0
Sarjapur  Road,1115.0,2.0,2.0,2.0,50.0
Ejipura,1600.0,3.0,3.0,3.0,95.0
9th Phase JP Nagar,1480.0,2.0,1.0,2.0,80.0
Kodichikkanahalli,2500.0,7.0,0.0,5.0,125.0
Kaval Byrasandra,480.0,1.0,1.0,1.0,25.0
Akshaya Nagar,1435.0,3.0,3.0,3.0,53.0
Lingarajapuram,450.0,1.0,2.0,1.0,60.0
Austin Town,600.0,2.0,0.0,1.0,23.0
CV Raman Nagar,1590.0,2.0,3.0,3.0,85.0
Nagavara,936.0,2.0,0.0,2.0,40.2
Banashankari,1181.0,2.0,1.0,2.0,75.0
Kengeri,1741.0,3.0,2.0,3.0,80.0
JP Nagar,1750.0,3.0,1.0,3.0,123.0
Varthur Road,1050.0,2.0,2.0,2.0,42.7
Tumkur Road,1027.0,2.0,1.0,2.0,60.0
Geleyara Balaga Layout,596.0,2.0,1.0,2.0,22.0
Dollar Scheme Colony,3463.0,6.0,0.0,4.0,310.0
Sector 2 HSR Layout,1600.0,3.0,2.0,3.0,70.0
Hebbal,2790.0,5.0,3.0,4.0,198.0
Sahakara Nagar,1000.0,2.0,1.0,2.0,60.0
Varthur,1120.0,2.0,2.0,2.0,44.24
Jinkethimmanahalli,1200.0,2.0,0.0,2.0,85.0
Kothnoor Dinne,1200.0,2.0,2.0,2.0,35.0
Kasturi Nagar,1570.0,3.0,2.0,3.0,110.0
Koramangala,1500.0,3.0,1.0,3.0,135.0
Frazer Town,1315.0,2.0,2.0,2.0,140.0
Electronic City Phase II,1140.0,2.0,1.0,2.0,33.84
Banashankari,1105.0,2.0,2.0,2.0,90.0
Electronic City,1200.0,2.0,1.0,2.0,34.65
Whitefield,905.0,1.0,1.0,1.0,62.0
HSR Layout,2400.0,4.0,0.0,4.0,350.0
Kudlu Gate,1185.0,2.0,1.0,2.0,50.0
Koramangala,1083.0,2.0,1.0,2.0,100.0
Rayasandra,1458.0,3.0,2.0,3.0,60.0
Hormavu,1555.0,3.0,2.0,3.0,75.0
Devi Nagar,1200.0,2.0,2.0,2.0,45.0
Sarjapur  Road,1308.0,2.0,1.0,2.0,58.86
Kudlu,1024.0,2.0,2.0,2.0,44.0
Parappana Agrahara,1194.0,2.0,2.0,2.0,47.0
Kanakapura,1450.0,3.0,1.0,3.0,75.0
Seegehalli,1639.0,3.0,3.0,3.0,120.0
Whitefield,1870.0,3.0,2.0,3.0,138.0
Hennur Road,1232.0,2.0,1.0,2.0,87.0
Kasavanhalli,1719.0,3.0,1.0,3.0,184.0
Chandapura,975.0,2.0,1.0,2.0,24.86
New Gurappana Palya,2000.0,4.0,0.0,3.0,130.0
Jakkur,1230.0,2.0,1.0,2.0,79.0
KR Puram,1076.0,2.0,2.0,2.0,67.0
Kumaraswami Layout,2400.0,7.0,1.0,7.0,125.0
Vasanthpura,995.0,2.0,2.0,3.0,34.82
Kodigehaali,2120.0,3.0,2.0,3.0,177.0
Kasthuri Nagar East Of NGEF,2400.0,7.0,0.0,6.0,460.0
Electronic City,1096.0,2.0,2.0,2.0,40.55
Horamavu Agara,1107.83,2.0,1.0,2.0,41.51
Chamrajpet,505.0,1.0,0.0,1.0,85.0
Sarjapur  Road,1320.0,2.0,2.0,2.0,115.0
8th Phase JP Nagar,1431.5,3.0,0.0,3.0,72.02
Whitefield,1320.0,2.0,1.0,2.0,99.26
Whitefield,2901.0,4.0,2.0,3.0,190.0
GM Palaya,1315.0,2.0,2.0,3.0,65.0
VGP Layout,1000.0,2.0,1.0,2.0,44.0
Hosakerehalli,1596.0,3.0,3.0,3.0,79.8
Bannerghatta Road,1750.0,3.0,0.0,3.0,130.0
Whitefield,2403.0,4.0,2.0,4.0,270.0
Old Madras Road,1350.0,3.0,2.0,3.0,47.25
"TR Mill Road, Chamarajpet",1175.0,2.0,2.0,2.0,79.0
Talaghattapura,921.0,2.0,1.0,2.0,29.47
Sultan Palaya,1713.0,3.0,3.0,3.0,125.0
Ittamadu,1200.0,2.0,0.0,2.0,43.0
Kudlu Gate,1664.0,3.0,2.0,3.0,68.0
Binny Pete,1795.0,3.0,2.0,3.0,139.0
Kereguddadahalli,600.0,1.0,1.0,1.0,19.5
Hoodi,1240.0,2.0,3.0,2.0,65.0
Electronics City Phase 1,1200.0,2.0,2.0,2.0,59.76
Ganga Nagar,1112.0,2.0,3.0,2.0,68.0
Mahadevpura,1136.0,2.0,3.0,2.0,64.5
Jigani,914.0,2.0,2.0,2.0,55.0
Poorna Pragna Layout,1270.0,2.0,1.0,3.0,50.79
Rachenahalli,1050.0,2.0,2.0,2.0,47.25
Marathahalli,1385.0,2.0,2.0,3.0,68.5
Medahalli,990.0,2.0,3.0,2.0,35.0
Yelahanka,845.0,2.0,2.0,2.0,43.0
Whitefield,1485.0,2.0,1.0,2.0,96.51
Kanakapura,1460.0,2.0,3.0,3.0,43.79
Thanisandra,1450.0,2.0,1.0,2.0,57.0
HSR Layout,1360.0,2.0,1.0,3.0,53.0
Singasandra,1375.0,2.0,3.0,2.0,58.0
Uttarahalli,1125.0,2.0,1.0,2.0,48.0
Banashankari,720.0,1.0,1.0,1.0,60.0
7th Phase JP Nagar,1460.0,2.0,2.0,3.0,100.0
Green View Layout,1107.0,2.0,2.0,2.0,40.0
Maruthi Nagar,1158.0,2.0,3.0,2.0,75.0
Yelachenahalli,800.0,1.0,1.0,2.0,30.0
Bhoganhalli,1760.0,3.0,2.0,3.0,128.0
Nandi Hills,3200.0,4.0,2.0,4.0,200.0
TC Palaya,1350.0,3.0,1.0,3.0,60.0
Huskur,1125.0,2.0,1.0,2.0,32.49
Frazer Town,1706.0,3.0,3.0,3.0,154.0
BTM Layout,1600.0,3.0,2.0,3.0,112.0
Ramesh Nagar,1200.0,2.0,0.0,2.0,90.0
Whitefield,1755.0,3.0,3.0,3.0,101.0
Hulimavu,1200.0,2.0,1.0,2.0,50.0
BEML Layout,1200.0,2.0,2.0,2.0,67.0
Chokkanahalli,1266.67,2.0,0.0,2.0,69.0
Kariyammana Agrahara,1800.0,3.0,2.0,3.0,90.0
2nd Phase Judicial Layout,1300.0,3.0,2.0,3.0,64.0
Nirman Layout,800.0,3.0,3.0,3.0,60.0
Mysore Road,1029.5,2.0,0.0,2.0,50.855
Raja Rajeshwari Nagar,1128.0,2.0,2.0,2.0,40.0
NS Palya,2000.0,2.0,1.0,2.0,160.0
Panathur,1210.0,2.0,1.0,2.0,80.0
Arekere,2710.0,6.0,2.0,4.0,142.0
Raja Rajeshwari Nagar,1151.0,2.0,2.0,2.0,39.0
HOSUR MAIN ROAD,1464.0,3.0,2.0,3.0,56.0
Electronic City,1017.0,2.0,2.0,2.0,27.0
Sarjapur  Road,920.0,2.0,1.0,2.0,40.0
HRBR Layout,1200.0,3.0,1.0,4.0,180.0
Munnekollal,1750.0,3.0,3.0,3.0,86.5
Dasanapura,1163.0,2.0,1.0,2.0,65.0
7th Phase JP Nagar,1650.0,3.0,3.0,3.0,110.0
Kundalahalli Colony,1800.0,3.0,3.0,3.0,95.0
CV Raman Nagar,1100.0,2.0,1.0,2.0,58.0
R.T. Nagar,1200.0,2.0,2.0,2.0,60.0
Ganga Nagar,1410.0,3.0,2.0,3.0,65.0
Begur Road,1933.0,3.0,2.0,3.0,98.0
Begur Road,1200.0,2.0,2.0,2.0,45.6
Whitefield,1608.0,2.0,3.0,3.0,63.0
Jakkasandra Extension,2679.0,5.0,2.0,4.0,280.0
Horamavu Banaswadi,1156.0,2.0,2.0,2.0,46.9
T.C PALYA,1230.0,2.0,0.0,2.0,75.0
Kasavanhalli,770.0,1.0,1.0,1.0,43.82
Ardendale,1777.26,3.0,2.0,3.0,105.0
Kanakpura Road,1339.0,2.0,2.0,2.0,85.0
Sarjapur  Road,3044.0,3.0,2.0,3.0,183.0
Chennappa Layout,1080.0,2.0,2.0,2.0,44.8
Doddabommasandra,3150.0,5.0,2.0,8.0,145.0
Nagadevanahalli,2400.0,2.0,2.0,2.0,135.0
Hulimavu,1450.0,3.0,3.0,3.0,72.0
Kothanur,1075.0,2.0,2.0,2.0,53.0
Sarjapur  Road,1163.0,2.0,2.0,3.0,62.0
TC Palaya,1200.0,2.0,0.0,2.0,65.0
Marathahalli,3090.0,4.0,0.0,4.0,325.0
Hebbal,1299.0,2.0,1.0,2.0,100.0
Electronic City,1130.0,2.0,1.0,2.0,32.63
HRBR Layout,1170.0,2.0,2.0,2.0,75.0
JP Nagar,2195.0,3.0,0.0,3.0,152.0
Yelahanka,2600.0,4.0,3.0,4.0,175.0
KR Puram,1140.0,2.0,1.0,2.0,43.32
Kanakpura Road,1900.0,3.0,3.0,3.0,125.0
Bommasandra Industrial Area,1090.0,2.0,1.0,2.0,31.48
Electronic City,1110.0,2.0,1.0,2.0,39.95
Nagavarapalya,705.0,1.0,1.0,1.0,57.0
HBR Layout,1089.0,2.0,1.0,2.0,60.0
tc.palya,880.0,2.0,1.0,2.0,48.0
Kereguddadahalli,1080.0,2.0,2.0,2.0,32.0
Thanisandra,1093.0,2.0,1.0,2.0,68.1
Banashankari Stage III,1480.0,3.0,1.0,3.0,75.48
Hegde Nagar,1703.0,3.0,2.0,3.0,125.0
Hebbal,1200.0,2.0,1.0,2.0,60.0
Marathahalli,1690.0,3.0,2.0,3.0,116.0
Yelahanka,1305.0,2.0,1.0,2.0,78.0
Talaghattapura,1257.0,2.0,2.0,3.0,40.22
Subash Nagar,1150.0,2.0,2.0,2.0,45.0
Stage-4 Bommanahalli,1194.0,2.0,0.0,2.0,55.0
Chokkahalli,2000.0,3.0,1.0,3.0,90.0
Bellari Road,1025.0,2.0,0.0,2.0,42.5
Horamavu Agara,980.0,2.0,1.0,2.0,38.19
Hosakerehalli,1200.0,2.0,1.0,3.0,100.0
Whitefield,2225.0,3.0,1.0,3.0,149.0
Ashirvad Colony,1022.0,2.0,2.0,2.0,57.0
Sidedahalli,882.0,3.0,0.0,4.0,72.0
Narayanapura,1153.0,2.0,2.0,2.0,45.0
Pai Layout,1175.0,2.0,2.0,2.0,60.0
Vidyaranyapura,1560.0,3.0,3.0,3.0,68.0
Yelahanka New Town,650.0,1.0,1.0,1.0,17.0
Vishwapriya Nagar,600.0,3.0,2.0,3.0,65.0
Billekahalli,1350.0,3.0,2.0,2.0,55.0
Akshya Nagar,1200.0,2.0,1.0,2.0,76.0
Telecom Layout,1200.0,1.0,1.0,2.0,54.0
Chandapura,800.0,2.0,1.0,2.0,25.0
Electronic City,2093.0,4.0,1.0,4.0,104.0
Uttarahalli,1320.0,2.0,2.0,3.0,55.44
Bannerghatta Road,1275.0,2.0,1.0,2.0,73.0
Begur Road,1215.0,2.0,2.0,2.0,43.13
Kanakapura,1130.0,2.0,1.0,2.0,45.2
Begur Road,1444.0,2.0,2.0,3.0,71.5
Vikram Nagar,950.0,2.0,2.0,2.0,38.0
Padmanabhanagar,1000.0,1.0,0.0,2.0,90.0
Banashankari Stage II,1240.0,2.0,2.0,3.0,59.52
Hennur,1231.0,2.0,2.0,2.0,50.0
Benson Town,1300.0,2.0,1.0,2.0,120.0
Yeshwanthpur,1713.0,3.0,2.0,3.0,110.0
Kogilu,1200.0,2.0,1.0,2.0,53.33
Sarjapur  Road,3004.0,4.0,0.0,3.0,158.0
Sonnenahalli,1310.0,2.0,0.0,3.0,46.0
Jalahalli,790.0,2.0,1.0,2.0,49.5
Koramangala,1744.0,3.0,1.0,3.0,200.0
Amblipura,1605.0,3.0,2.0,3.0,100.0
