location,total_sqft,bath,balcony,bhk,price
Dodda Nekkundi,1100.0,2.0,1.0,2.0,41.16
Koramangala,1180.0,2.0,1.0,2.0,128.0
Sarjapur  Road,1115.0,2.0,1.0,2.0,50.0
Bisuvanahalli,845.0,2.0,1.0,2.0,33.0
Channasandra,1310.0,2.0,2.0,3.0,45.0
Rachenahalli,1050.0,2.0,2.0,2.0,55.5
Yelahanka,1390.0,2.0,2.0,2.0,70.21
Hulimavu,1188.0,2.0,3.0,2.0,46.0
Yelahanka,1614.0,3.0,2.0,3.0,95.0
Marathahalli,1196.0,2.0,2.0,2.0,57.9
Sarjapur  Road,1220.0,3.0,2.0,3.0,57.0
Ambalipura,950.0,2.0,1.0,2.0,31.95
5th Phase JP Nagar,1200.0,2.0,2.0,2.0,51.0
Kasavanhalli,1380.0,2.0,2.0,3.0,55.0
Doddathoguru,855.0,2.0,1.0,2.0,32.0
Chandapura,645.0,1.0,1.0,1.0,16.45
Chandapura,922.0,2.0,1.0,2.0,36.0
7th Phase JP Nagar,1070.0,2.0,2.0,2.0,42.0
R.T. Nagar,1380.0,2.0,1.0,3.0,50.0
Yelahanka New Town,1599.0,3.0,2.0,3.0,80.0
Sarjapur  Road,1050.0,2.0,1.0,2.0,63.5
Marathahalli,1595.0,3.0,2.0,3.0,88.0
Sarjapur  Road,1350.0,2.0,2.0,2.0,102.0
Hebbal,1204.0,2.0,2.0,2.0,45.0
Sarjapur  Road,2990.0,4.0,0.0,4.0,240.0
Sarjapur  Road,1035.0,2.0,2.0,2.0,49.0
Sarjapur  Road,1457.0,3.0,3.0,3.0,85.0
Haralur Road,1194.0,2.0,2.0,2.0,47.0
Whitefield,1655.0,3.0,3.0,3.0,120.0
Kanakpura Road,1691.2,3.0,1.0,3.0,115.0
Ramagondanahalli,1215.0,2.0,1.0,2.0,46.1
Kanakpura Road,1155.0,2.0,0.0,2.0,50.125
Hoodi,1639.0,3.0,2.0,3.0,129.0
Sarjapur  Road,1685.0,3.0,1.0,3.0,135.0
Hormavu,1100.0,2.0,3.0,2.0,38.0
Marathahalli,2122.0,3.0,2.0,3.0,125.0
Kengeri,1230.0,2.0,2.0,2.0,45.0
5th Phase JP Nagar,1240.0,3.0,2.0,3.0,60.0
Electronic City Phase II,1252.0,2.0,3.0,3.0,65.0
8th Phase JP Nagar,500.0,1.0,1.0,1.0,30.0
Hebbal,1355.0,3.0,2.0,3.0,83.87
Banashankari,1040.0,2.0,3.0,2.0,45.0
Sarjapur  Road,1350.0,2.0,2.0,2.0,68.0
Hennur,2400.0,3.0,0.0,3.0,135.0
Haralur Road,1560.0,3.0,1.0,3.0,90.0
Uttarahalli,1360.0,2.0,2.0,3.0,47.59
Chandapura,1110.0,2.0,2.0,3.0,29.97
Hennur Road,1015.0,2.0,2.0,2.0,50.0
Kadugodi,1351.0,2.0,2.0,3.0,78.0
Yelahanka New Town,960.0,2.0,2.0,2.0,50.0
R.T. Nagar,1680.0,3.0,2.0,3.0,72.0
Haralur Road,1255.0,3.0,2.0,3.0,115.0
CV Raman Nagar,1051.0,2.0,3.0,2.0,61.0
Uttarahalli,1099.0,2.0,2.0,2.0,65.0
Hebbal,2650.0,4.0,3.0,3.0,199.0
Yeshwanthpur,1541.0,2.0,2.0,2.0,130.0
Sarjapur  Road,1200.0,3.0,2.0,3.0,70.0
Whitefield,1125.0,2.0,2.0,2.0,45.0
Vittasandra,1650.0,3.0,2.0,3.0,85.0
Mysore Road,1500.0,3.0,2.0,3.0,74.0
Whitefield,1180.0,2.0,2.0,2.0,70.0
Kadugodi,1010.0,2.0,1.0,2.0,50.0
Channasandra,1070.0,2.0,1.0,2.0,38.0
Green Glen Layout,2000.0,3.0,0.0,3.0,165.0
Kalena Agrahara,1040.0,2.0,2.0,2.0,45.0
Hulimavu,1430.0,2.0,2.0,3.0,90.0
Uttarahalli,1215.0,2.0,2.0,3.0,52.85
Thanisandra,1564.0,3.0,1.0,3.0,105.0
Hormavu,750.0,2.0,0.0,2.0,58.0
Kasavanhalli,1200.0,2.0,2.0,2.0,60.0
Raja Rajeshwari Nagar,1128.0,2.0,1.0,2.0,48.79
Begur Road,1200.0,2.0,2.0,2.0,44.4
Yelahanka,1650.0,3.0,3.0,3.0,105.0
Yelahanka,1200.0,2.0,2.0,2.0,55.0
Kengeri Satellite Town,985.0,2.0,2.0,2.0,42.0
Ramagondanahalli,1475.0,2.0,2.0,3.0,63.0
Hebbal,3450.0,5.0,0.0,3.0,348.0
Sarjapur  Road,1157.0,2.0,1.0,3.0,53.99
Gottigere,2500.0,3.0,2.0,4.0,120.0
Sarjapur  Road,3800.0,3.0,3.0,4.0,325.0
Kudlu,1570.0,2.0,2.0,3.0,65.94
Kanakapura,1283.0,2.0,2.0,2.0,68.0
Electronic City Phase II,875.0,2.0,2.0,3.0,40.0
Old Madras Road,3630.0,6.0,1.0,4.0,196.0
Yelahanka,990.0,2.0,2.0,2.0,37.62
Panathur,1199.0,2.0,1.0,2.0,85.0
Harlur,1133.0,2.0,1.0,2.0,55.0
Somasundara Palya,2400.0,3.0,3.0,4.0,140.0
Whitefield,1280.0,2.0,2.0,2.0,69.0
Horamavu Agara,1250.0,3.0,2.0,3.0,65.0
Begur Road,1565.0,2.0,2.0,3.0,49.3
Vittasandra,1246.0,2.0,1.0,2.0,67.3
JP Nagar,3496.5,3.0,0.0,3.0,237.5
Sarjapur  Road,1385.0,3.0,1.0,3.0,55.0
HSR Layout,1140.0,2.0,2.0,2.0,46.0
Sarjapur  Road,1700.0,3.0,1.0,3.0,79.9
Vidyaranyapura,1120.0,2.0,1.0,2.0,70.0
Electronic City,435.0,1.0,1.0,1.0,22.0
Old Madras Road,1480.0,3.0,2.0,3.0,95.0
Hormavu,1000.0,2.0,2.0,2.0,50.0
HSR Layout,1145.0,2.0,2.0,2.0,46.0
Bommasandra,800.0,1.0,1.0,2.0,32.0
Thanisandra,1265.0,2.0,1.0,2.0,83.0
Devanahalli,1700.0,3.0,0.0,3.0,88.2
BTM 2nd Stage,1265.0,2.0,2.0,2.0,55.0
Brookefield,1080.0,2.0,3.0,2.0,50.0
Whitefield,2023.0,4.0,2.0,3.0,130.0
Kalena Agrahara,1804.0,3.0,2.0,3.0,166.0
Hoodi,1108.0,2.0,1.0,2.0,74.23
Marathahalli,1730.0,3.0,2.0,3.0,115.0
Yelahanka,935.0,2.0,1.0,2.0,35.53
Thigalarapalya,2215.0,4.0,2.0,3.0,150.0
Electronic City Phase II,1125.0,2.0,1.0,2.0,32.49
Brookefield,1230.0,2.0,3.0,2.0,55.0
Mahadevpura,1438.0,2.0,0.0,2.0,89.0
7th Phase JP Nagar,1080.0,2.0,2.0,2.0,75.0
Hebbal Kempapura,1200.0,3.0,0.0,3.0,125.0
Marathahalli,1200.0,1.0,1.0,2.0,103.0
Uttarahalli,1590.0,3.0,2.0,3.0,58.0
Raja Rajeshwari Nagar,1400.0,2.0,2.0,3.0,48.0
Kaggadasapura,1560.0,2.0,3.0,3.0,72.0
Indira Nagar,1650.0,3.0,3.0,3.0,220.0
Thanisandra,2280.0,4.0,2.0,3.0,184.0
Frazer Town,2079.0,3.0,3.0,3.0,220.0
Kanakpura Road,1223.0,2.0,2.0,3.0,42.81
KR Puram,1430.0,2.0,1.0,3.0,61.0
Whitefield,3589.0,5.0,0.0,4.0,400.0
Electronic City Phase II,1310.0,2.0,2.0,3.0,37.83
Sarjapur  Road,984.0,2.0,1.0,2.0,55.0
Jalahalli,1770.0,3.0,3.0,3.0,100.0
Bhoganhalli,1447.0,2.0,1.0,2.0,75.97
Bommanahalli,1170.0,2.0,3.0,2.0,34.0
Kanakpura Road,1296.0,2.0,1.0,2.0,89.0
Hoodi,1530.0,2.0,2.0,3.0,67.0
Bellandur,1088.0,2.0,2.0,2.0,48.0
Hosa Road,1533.0,3.0,1.0,3.0,98.18
Rachenahalli,1100.0,2.0,1.0,2.0,68.0
Hebbal,1244.0,3.0,0.0,2.0,48.0
Hosa Road,1040.0,2.0,1.0,2.0,68.59
Begur Road,1260.0,2.0,1.0,2.0,39.69
Uttarahalli,1180.0,2.0,1.0,2.0,41.3
Thigalarapalya,1245.0,2.0,2.0,2.0,100.0
Vijayanagar,920.0,2.0,2.0,2.0,60.0
Sarjapur,1124.0,2.0,1.0,2.0,30.35
Yelahanka New Town,2095.0,3.0,1.0,4.0,109.0
Begur Road,1100.0,2.0,1.0,2.0,71.42
Vijayanagar,1019.0,2.0,1.0,2.0,58.0
Harlur,1756.0,3.0,2.0,3.0,128.0
Bommasandra,1280.0,3.0,1.0,3.0,50.0
Indira Nagar,1700.0,3.0,2.0,3.0,150.0
Whitefield,2134.0,4.0,2.0,3.0,118.0
Hosa Road,1369.1,2.0,1.0,2.0,98.0
Subramanyapura,600.0,3.0,1.0,3.0,69.0
Thigalarapalya,2215.0,4.0,2.0,3.0,154.0
Hennur Road,1186.0,2.0,2.0,3.0,55.33
Uttarahalli,1350.0,2.0,2.0,3.0,47.24
Hebbal,1800.0,3.0,2.0,3.0,140.0
Kudlu,1600.0,3.0,3.0,3.0,79.0
Malleshwaram,900.0,2.0,1.0,2.0,90.0
Nagarbhavi,1050.0,2.0,1.0,2.0,80.0
Kanakapura,2130.0,4.0,0.0,4.0,120.0
Harlur,1749.0,3.0,2.0,3.0,120.0
Subramanyapura,1260.0,2.0,1.0,2.0,108.0
Hennur Road,2264.0,3.0,2.0,3.0,168.0
Chandapura,674.0,1.0,1.0,2.0,19.9
Koramangala,1320.0,2.0,1.0,2.0,160.0
Electronics City Phase 1,1125.0,2.0,2.0,2.0,65.0
JP Nagar,1600.0,3.0,2.0,3.0,83.0
BTM 2nd Stage,2200.0,3.0,3.0,3.0,220.0
Electronic City,1500.0,2.0,1.0,3.0,63.0
Old Madras Road,1350.0,3.0,1.0,3.0,47.25
Gottigere,1230.0,2.0,2.0,3.0,52.0
Haralur Road,1520.0,2.0,2.0,3.0,85.0
Kanakpura Road,525.0,1.0,1.0,1.0,26.25
Hosa Road,1040.0,2.0,1.0,2.0,61.0
Old Airport Road,2690.0,4.0,3.0,4.0,201.0
Panathur,1140.0,2.0,1.0,2.0,51.2
Chandapura,1225.0,3.0,1.0,3.0,33.08
Kadugodi,1050.0,2.0,1.0,2.0,34.0
Whitefield,1458.0,2.0,2.0,3.0,62.0
Green Glen Layout,1970.0,3.0,2.0,3.0,160.0
Balagere,1007.0,2.0,1.0,2.0,67.0
Doddathoguru,1105.0,2.0,1.0,2.0,50.0
Lakshminarayana Pura,1700.0,3.0,3.0,3.0,150.0
Raja Rajeshwari Nagar,1170.0,2.0,3.0,2.0,50.0
Chandapura,1080.0,2.0,3.0,2.0,45.0
Ramamurthy Nagar,1200.0,2.0,1.0,2.0,57.9
Kudlu Gate,1656.0,3.0,2.0,3.0,75.0
KR Puram,1040.0,2.0,2.0,2.0,50.0
Hosur Road,1085.0,2.0,2.0,2.0,33.7
Panathur,1210.0,2.0,1.0,2.0,77.0
Uttarahalli,1250.0,2.0,1.0,3.0,50.0
Mysore Road,947.55,2.0,1.0,2.0,80.0
Old Madras Road,1425.0,2.0,2.0,3.0,74.31
Budigere,1162.0,2.0,1.0,2.0,58.0
Whitefield,905.0,1.0,1.0,1.0,60.0
Sarjapur  Road,914.0,2.0,1.0,2.0,32.0
Hormavu,3500.0,4.0,1.0,4.0,289.0
Whitefield,1537.0,2.0,3.0,3.0,70.0
Chikkalasandra,1230.0,2.0,2.0,3.0,53.51
Malleshwaram,2250.0,3.0,1.0,3.0,200.0
Hosur Road,2000.0,4.0,1.0,4.0,69.0
Indira Nagar,3200.0,3.0,2.0,4.0,250.0
Yelahanka,1282.0,2.0,1.0,3.0,48.72
7th Phase JP Nagar,2100.0,3.0,2.0,3.0,200.0
Jakkur,1220.0,2.0,2.0,3.0,49.0
Budigere,1636.0,3.0,2.0,3.0,85.0
7th Phase JP Nagar,1415.0,3.0,1.0,3.0,65.0
Green Glen Layout,1728.0,3.0,2.0,3.0,125.0
7th Phase JP Nagar,1680.0,3.0,3.0,3.0,125.0
Kasavanhalli,1495.0,2.0,2.0,2.0,83.0
Yeshwanthpur,2501.0,3.0,3.0,3.0,138.0
Kanakpura Road,381.0,1.0,0.0,1.0,28.0
Hennur Road,2002.0,3.0,2.0,3.0,120.0
Sarjapur  Road,1500.0,3.0,0.0,4.0,235.0
Bommasandra,1942.0,3.0,0.0,3.0,90.0
Electronics City Phase 1,1522.5,3.0,0.0,3.0,60.75
Electronic City,1039.0,2.0,1.0,2.0,50.0
Old Madras Road,1210.0,2.0,1.0,2.0,80.0
Attibele,995.0,1.0,1.0,2.0,24.88
Yelahanka,1620.0,3.0,2.0,3.0,90.0
Hebbal Kempapura,3408.0,3.0,3.0,3.0,260.0
Marathahalli,1314.0,2.0,3.0,2.0,55.0
Bisuvanahalli,945.0,2.0,1.0,2.0,33.0
Kanakpura Road,1603.0,3.0,3.0,3.0,113.0
Kengeri,1230.0,2.0,2.0,3.0,52.0
Sarjapur  Road,1864.0,3.0,2.0,4.0,105.0
Hosa Road,2500.0,3.0,2.0,3.0,100.0
Raja Rajeshwari Nagar,1625.0,2.0,2.0,3.0,54.0
Whitefield,1186.0,2.0,3.0,2.0,55.0
Electronic City,770.0,1.0,1.0,2.0,39.9
Varthur,1085.0,2.0,1.0,2.0,45.0
Kundalahalli,1496.0,2.0,3.0,3.0,78.0
Chandapura,1305.0,3.0,1.0,3.0,33.28
Electronics City Phase 1,1550.0,2.0,2.0,3.0,82.0
Marathahalli,1200.0,2.0,1.0,3.0,58.17
Electronic City Phase II,1286.0,2.0,2.0,2.0,69.0
Hebbal,1860.0,3.0,2.0,3.0,95.0
Haralur Road,1243.0,2.0,2.0,2.0,45.0
Brookefield,1200.0,2.0,2.0,2.0,75.0
Sarjapur,1044.0,2.0,2.0,2.0,32.0
7th Phase JP Nagar,1040.0,2.0,1.0,2.0,41.59
8th Phase JP Nagar,1125.0,2.0,2.0,2.0,36.94
Subramanyapura,1278.0,2.0,2.0,3.0,59.0
Vijayanagar,2400.0,6.0,3.0,5.0,125.0
Lakshminarayana Pura,1210.0,2.0,2.0,2.0,75.0
8th Phase JP Nagar,1200.0,3.0,2.0,4.0,110.0
Sarjapur  Road,1157.0,2.0,1.0,3.0,57.84
Raja Rajeshwari Nagar,1185.0,2.0,1.0,2.0,51.15
Kalena Agrahara,1450.0,3.0,3.0,3.0,100.0
Old Madras Road,1859.0,3.0,2.0,3.0,121.0
Rajaji Nagar,1763.0,3.0,2.0,2.0,262.0
Attibele,900.0,1.0,1.0,2.0,25.0
Ramamurthy Nagar,1305.0,3.0,1.0,3.0,60.0
Thanisandra,784.0,1.0,0.0,1.0,35.285
Sarjapur  Road,1150.0,2.0,0.0,2.0,36.8
Whitefield,1806.0,3.0,3.0,3.0,85.0
Kudlu,1027.0,2.0,2.0,2.0,42.0
Uttarahalli,1002.0,2.0,1.0,2.0,40.08
Electronic City Phase II,1220.0,2.0,1.0,3.0,36.21
Whitefield,1109.0,2.0,1.0,2.0,35.22
Uttarahalli,1002.0,2.0,1.0,2.0,40.08
Hennur Road,1232.0,2.0,1.0,2.0,69.6
Haralur Road,1027.0,2.0,2.0,2.0,44.0
Raja Rajeshwari Nagar,1255.0,2.0,1.0,2.0,53.87
Akshaya Nagar,1434.0,3.0,3.0,3.0,84.0
Doddathoguru,925.0,2.0,2.0,2.0,30.0
Jakkur,1858.0,3.0,1.0,3.0,123.0
Mysore Road,1020.0,2.0,2.0,2.0,48.95
Thanisandra,965.0,2.0,1.0,2.0,56.0
Kundalahalli,1724.0,3.0,1.0,3.0,125.0
Whitefield,1216.0,2.0,1.0,2.0,67.0
Yelahanka,654.0,1.0,1.0,1.0,36.25
Budigere,1636.0,3.0,2.0,3.0,92.0
Hennur Road,1195.0,2.0,2.0,2.0,73.0
Whitefield,1452.0,3.0,0.0,3.0,90.0
Thanisandra,1546.0,3.0,1.0,3.0,95.0
Sarjapur  Road,3385.5,6.0,0.0,4.0,142.0
Indira Nagar,1440.0,3.0,1.0,3.0,275.0
Indira Nagar,1475.0,2.0,2.0,2.0,171.0
JP Nagar,3000.0,3.0,2.0,4.0,150.0
Balagere,1007.0,2.0,1.0,2.0,66.0
Hennur Road,1020.0,2.0,3.0,2.0,47.0
Marathahalli,1125.0,2.0,3.0,2.0,55.0
Whitefield,2850.0,5.0,0.0,4.0,240.0
Kadugodi,1152.0,2.0,2.0,2.0,61.0
Subramanyapura,958.0,2.0,1.0,2.0,34.49
Whitefield,1150.0,2.0,2.0,2.0,55.0
Old Madras Road,2990.0,5.0,1.0,3.0,173.0
Bellandur,1310.0,2.0,2.0,2.0,85.0
Hosur Road,1590.0,2.0,2.0,3.0,126.0
Green Glen Layout,1645.0,3.0,2.0,3.0,110.0
Thanisandra,1795.0,3.0,2.0,3.0,150.0
8th Phase JP Nagar,1100.0,2.0,3.0,2.0,35.0
Thanisandra,777.0,1.0,0.0,1.0,38.535
Basavangudi,1542.14,3.0,3.0,3.0,120.0
Thanisandra,1430.0,2.0,2.0,3.0,54.0
Bommanahalli,1020.0,2.0,2.0,2.0,55.0
Electronic City Phase II,1140.0,2.0,1.0,2.0,32.92
Anekal,967.0,2.0,1.0,3.0,45.0
Hebbal,2470.0,4.0,2.0,4.0,203.0
Thanisandra,1697.0,3.0,2.0,3.0,110.0
Varthur,1250.0,2.0,2.0,2.0,47.0
Gottigere,1120.0,2.0,2.0,2.0,50.0
Hebbal,1200.0,2.0,1.0,2.0,52.0
7th Phase JP Nagar,1100.0,2.0,1.0,2.0,44.0
Thanisandra,1492.0,3.0,1.0,3.0,88.0
Devanahalli,1498.0,3.0,3.0,3.0,79.15
Kundalahalli,1010.0,2.0,1.0,2.0,48.27
Hennur,1255.0,2.0,2.0,2.0,53.5
Channasandra,1050.0,2.0,1.0,2.0,35.0
Hegde Nagar,1847.0,3.0,2.0,3.0,125.0
Bellandur,982.0,2.0,2.0,2.0,37.28
Hegde Nagar,2144.6,4.0,2.0,3.0,145.0
Kengeri,750.0,2.0,1.0,2.0,36.5
Electronic City,919.0,2.0,2.0,2.0,35.0
Budigere,1087.0,2.0,1.0,2.0,54.3
Jigani,1221.0,3.0,2.0,3.0,65.0
Haralur Road,1194.0,2.0,2.0,2.0,46.0
Thanisandra,2072.0,3.0,2.0,3.0,122.0
Whitefield,1600.0,3.0,2.0,3.0,69.0
Sahakara Nagar,2200.0,3.0,2.0,3.0,98.0
Rajaji Nagar,1640.0,3.0,3.0,3.0,220.0
Hennur Road,1061.0,2.0,1.0,2.0,54.92
Marathahalli,1950.0,3.0,2.0,3.0,115.0
Marathahalli,1250.0,2.0,2.0,2.0,68.0
Hennur Road,1585.0,2.0,3.0,3.0,80.0
Kanakpura Road,1452.0,3.0,3.0,3.0,60.98
Begur Road,2464.5,6.0,0.0,4.0,118.0
Marathahalli,1125.0,2.0,2.0,2.0,56.8
Electronic City Phase II,1116.0,2.0,2.0,2.0,40.0
Hebbal,3900.0,4.0,2.0,4.0,410.0
Old Madras Road,1300.0,2.0,2.0,2.0,100.0
Raja Rajeshwari Nagar,1419.0,2.0,1.0,2.0,60.42
Thigalarapalya,2072.0,4.0,2.0,3.0,152.0
Kaggadasapura,1240.0,2.0,1.0,2.0,58.58
Budigere,1820.0,3.0,2.0,3.0,89.0
KR Puram,3657.0,5.0,0.0,5.0,310.0
Hosa Road,1245.0,2.0,1.0,2.0,62.0
Old Madras Road,1299.0,2.0,2.0,2.0,95.0
Hebbal,1255.0,2.0,1.0,3.0,95.0
Hoodi,1655.0,3.0,2.0,3.0,131.0
Whitefield,2830.0,5.0,3.0,4.0,190.0
Electronic City,550.0,1.0,1.0,2.0,15.0
Begur Road,1634.0,3.0,1.0,3.0,111.0
Gottigere,1500.0,3.0,2.0,3.0,63.0
Hegde Nagar,3750.0,6.0,2.0,4.0,375.0
Hulimavu,850.0,1.0,1.0,2.0,39.5
Whitefield,1295.0,2.0,3.0,2.0,78.5
Sarjapur  Road,1320.0,2.0,1.0,2.0,100.0
Harlur,1197.0,2.0,1.0,2.0,82.0
Whitefield,840.0,1.0,1.0,1.0,57.6
Whitefield,640.0,1.0,0.0,1.0,19.83
Raja Rajeshwari Nagar,1693.0,3.0,1.0,3.0,71.38
Kodichikkanahalli,450.0,1.0,1.0,1.0,18.0
CV Raman Nagar,705.0,1.0,1.0,1.0,57.0
Whitefield,1991.0,3.0,2.0,3.0,104.0
Thanisandra,1595.0,3.0,2.0,3.0,120.0
Kanakpura Road,525.0,1.0,1.0,1.0,26.0
Yelahanka,1614.0,3.0,2.0,3.0,93.0
Gottigere,1200.0,2.0,3.0,2.0,40.0
Electronic City Phase II,1150.0,3.0,3.0,3.0,46.0
Indira Nagar,3200.0,4.0,0.0,4.0,440.0
Whitefield,1190.0,2.0,2.0,2.0,41.0
7th Phase JP Nagar,1460.0,2.0,1.0,3.0,97.0
Electronics City Phase 1,645.0,1.0,0.0,1.0,42.5
Nagarbhavi,800.0,3.0,0.0,3.0,95.0
Marathahalli,1350.0,2.0,1.0,2.0,90.0
BTM 2nd Stage,2780.0,4.0,1.0,3.0,325.0
Whitefield,1109.0,2.0,1.0,2.0,35.47
Bannerghatta Road,1215.0,2.0,1.0,2.0,68.0
Kasavanhalli,1225.0,2.0,1.0,3.0,69.0
Old Madras Road,2425.0,3.0,1.0,3.0,197.0
Bommasandra,1127.0,2.0,1.0,2.0,45.0
Whitefield,1655.0,3.0,2.0,3.0,97.0
Varthur,1200.0,3.0,1.0,3.0,68.38
Kaggadasapura,1000.0,2.0,2.0,2.0,43.0
CV Raman Nagar,1225.0,2.0,2.0,2.0,47.88
Hormavu,1350.0,2.0,2.0,2.0,45.0
Sahakara Nagar,1175.0,2.0,3.0,2.0,49.0
Hosa Road,1311.0,2.0,1.0,3.0,84.86
CV Raman Nagar,1000.0,2.0,1.0,2.0,38.5
Kanakpura Road,1050.0,2.0,1.0,3.0,59.0
Somasundara Palya,1275.0,2.0,2.0,3.0,52.0
Varthur,1520.0,2.0,3.0,3.0,61.0
Hebbal,1333.0,2.0,1.0,2.0,104.0
Sarjapur  Road,1773.5,3.0,0.0,3.0,85.125
Koramangala,1370.0,2.0,2.0,2.0,125.0
Koramangala,1100.0,2.0,2.0,2.0,85.0
Haralur Road,1650.0,3.0,3.0,3.0,100.0
Kasavanhalli,1917.0,3.0,2.0,3.0,132.0
8th Phase JP Nagar,1089.0,2.0,1.0,2.0,43.55
Kalena Agrahara,1804.0,3.0,2.0,3.0,175.0
Hoodi,1257.0,2.0,1.0,2.0,68.5
Sarjapur,650.0,1.0,2.0,1.0,19.87
Whitefield,1850.0,3.0,2.0,3.0,150.0
Vidyaranyapura,945.0,2.0,0.0,2.0,40.0
Koramangala,1161.0,2.0,1.0,2.0,63.85
Jalahalli,1310.0,2.0,2.0,3.0,60.0
Whitefield,1200.0,3.0,1.0,3.0,67.77
Sahakara Nagar,1370.0,2.0,2.0,3.0,90.0
Bellandur,1465.0,3.0,3.0,2.0,90.0
Electronic City,1128.0,2.0,1.0,2.0,64.0
Hebbal,1645.0,3.0,2.0,3.0,117.0
Horamavu Agara,1284.0,2.0,2.0,3.0,75.0
Hebbal,2600.0,3.0,2.0,3.0,199.0
Haralur Road,1580.0,3.0,1.0,3.0,73.0
Akshaya Nagar,2650.0,3.0,2.0,3.0,125.0
Bannerghatta Road,1215.0,2.0,1.0,2.0,68.0
Uttarahalli,1075.0,2.0,1.0,2.0,40.0
R.T. Nagar,1400.0,2.0,3.0,3.0,78.0
Subramanyapura,1400.0,2.0,1.0,3.0,55.0
Bisuvanahalli,845.0,2.0,1.0,2.0,30.0
Sarjapur,3854.5,6.0,0.0,4.0,385.5
Panathur,1199.0,2.0,1.0,2.0,85.0
Sahakara Nagar,2400.0,3.0,0.0,3.0,270.0
Bellandur,1767.0,3.0,2.0,3.0,109.0
Sarjapur  Road,1800.0,3.0,1.0,4.0,90.0
Talaghattapura,1856.0,3.0,2.0,3.0,135.0
R.T. Nagar,1200.0,3.0,0.0,3.0,140.0
Rajaji Nagar,1613.0,3.0,0.0,3.0,150.0
Whitefield,1290.0,2.0,0.0,2.0,90.0
Kasavanhalli,1375.0,2.0,1.0,2.0,78.0
Marathahalli,1200.0,2.0,1.0,2.0,53.0
Hulimavu,1000.0,2.0,1.0,2.0,45.0
Electronic City,1159.0,2.0,3.0,3.0,38.0
Sarjapur  Road,3692.0,5.0,0.0,5.0,340.0
Uttarahalli,1580.0,3.0,1.0,3.0,60.0
Thanisandra,1880.0,3.0,3.0,3.0,120.0
Bellandur,924.0,2.0,2.0,2.0,35.11
Bannerghatta Road,1894.0,3.0,1.0,3.0,115.0
Ramamurthy Nagar,960.0,2.0,2.0,4.0,138.0
Kothanur,1790.0,3.0,0.0,3.0,97.0
Whitefield,1200.0,2.0,1.0,2.0,45.0
Kengeri,2540.0,4.0,0.0,4.0,160.0
Mahadevpura,1137.0,2.0,1.0,2.0,53.4
Jakkur,3181.0,4.0,0.0,4.0,229.0
Mysore Road,1568.0,2.0,2.0,3.0,100.0
Bisuvanahalli,1200.0,2.0,1.0,3.0,41.0
Electronic City,530.0,1.0,1.0,1.0,13.5
Bisuvanahalli,873.0,2.0,1.0,3.0,40.0
Subramanyapura,958.0,2.0,1.0,2.0,33.53
Thigalarapalya,2072.0,4.0,2.0,3.0,160.0
Talaghattapura,2273.0,3.0,3.0,3.0,159.0
Thanisandra,760.0,1.0,2.0,1.0,50.0
Thigalarapalya,2072.0,4.0,2.0,3.0,155.0
Bellandur,2666.0,3.0,1.0,3.0,230.0
Sarjapur  Road,1550.0,2.0,1.0,3.0,89.0
Ramagondanahalli,1251.0,2.0,1.0,2.0,50.0
Electronic City,1070.0,2.0,1.0,2.0,53.0
Kalena Agrahara,1200.0,2.0,2.0,2.0,45.0
CV Raman Nagar,1435.0,2.0,2.0,3.0,60.0
Bommasandra,1400.0,2.0,3.0,3.0,45.0
Thanisandra,1200.0,2.0,3.0,2.0,60.0
Panathur,1000.0,2.0,2.0,2.0,40.0
Bannerghatta Road,1655.0,2.0,2.0,3.0,62.89
Raja Rajeshwari Nagar,3600.0,9.0,3.0,9.0,240.0
Electronics City Phase 1,1175.0,2.0,1.0,2.0,50.0
Uttarahalli,1155.0,2.0,2.0,2.0,40.43
Budigere,1149.0,2.0,2.0,2.0,65.0
Jakkur,1745.0,3.0,0.0,3.0,98.485
Hegde Nagar,1718.0,3.0,2.0,3.0,119.0
Banashankari,1330.0,2.0,2.0,2.0,77.0
Hormavu,1200.0,2.0,2.0,2.0,68.0
Bannerghatta Road,1693.0,3.0,2.0,3.0,89.0
Koramangala,1249.0,2.0,1.0,2.0,165.0
Panathur,661.0,1.0,1.0,1.0,40.0
Bannerghatta Road,1280.0,2.0,2.0,2.0,60.16
Hosur Road,1170.0,2.0,1.0,2.0,48.0
Thanisandra,933.0,2.0,1.0,1.0,58.0
Sarjapur  Road,1150.0,2.0,0.0,2.0,44.0
Rajaji Nagar,1380.0,3.0,3.0,3.0,130.0
Harlur,1303.0,2.0,1.0,2.0,90.0
Raja Rajeshwari Nagar,1196.0,2.0,2.0,2.0,40.54
Nagarbhavi,2500.0,3.0,2.0,5.0,180.0
Bommanahalli,1250.0,3.0,2.0,3.0,41.0
Akshaya Nagar,1419.0,2.0,3.0,3.0,87.0
Banashankari,1200.0,2.0,3.0,2.0,49.0
7th Phase JP Nagar,1120.0,2.0,2.0,2.0,65.0
Electronics City Phase 1,762.5,1.0,0.0,1.0,45.4
Electronics City Phase 1,1245.0,2.0,1.0,2.0,75.0
Channasandra,1093.0,2.0,1.0,2.0,34.0
Electronic City,1025.0,1.0,1.0,2.0,26.63
Hebbal,1345.0,2.0,1.0,2.0,97.0
Vijayanagar,1180.0,2.0,1.0,2.0,86.0
