location,total_sqft,bath,balcony,bhk,price,price_per_square_foot
Bannerghatta Road,1240.0,2.0,1.0,2.0,65.0,0.05241935483870968
Whitefield,1355.0,3.0,3.0,2.0,76.0,0.05608856088560885
Raja Rajeshwari Nagar,1550.0,3.0,3.0,3.0,52.45,0.03383870967741936
Raja Rajeshwari Nagar,1100.0,2.0,1.0,2.0,50.0,0.045454545454545456
9th Phase JP Nagar,1466.0,2.0,2.0,2.0,71.0,0.048431105047748974
Rachenahalli,1550.0,3.0,2.0,3.0,72.5,0.0467741935483871
Akshaya Nagar,2300.0,4.0,3.0,3.0,102.0,0.04434782608695652
Kengeri,540.0,1.0,1.0,1.0,22.5,0.041666666666666664
8th Phase JP Nagar,950.0,3.0,2.0,3.0,130.0,0.1368421052631579
Hoodi,1305.0,2.0,1.0,2.0,75.0,0.05747126436781609
Sarjapur,2100.0,3.0,1.0,4.0,125.0,0.05952380952380952
Electronic City,1125.0,2.0,1.0,2.0,32.5,0.028888888888888888
Hennur,1255.0,2.0,1.0,2.0,55.5,0.044223107569721115
Uttarahalli,3600.0,6.0,2.0,6.0,303.0,0.08416666666666667
Electronic City,1165.0,2.0,1.0,2.0,33.64,0.028875536480686696
Nagarbhavi,1850.0,2.0,2.0,3.0,88.0,0.04756756756756757
Hennur Road,1232.0,2.0,2.0,2.0,89.0,0.07224025974025974
Thanisandra,1732.0,3.0,3.0,3.0,85.73,0.049497690531177835
Yelahanka,1614.0,2.0,1.0,3.0,100.0,0.061957868649318466
Thigalarapalya,2072.0,4.0,2.0,3.0,155.0,0.07480694980694981
Electronic City,919.0,2.0,2.0,2.0,34.0,0.036996735582154515
Whitefield,1216.0,2.0,1.0,2.0,75.0,0.061677631578947366
Bannerghatta Road,1476.0,3.0,1.0,3.0,125.0,0.08468834688346884
Panathur,1597.0,3.0,1.0,3.0,67.12,0.04202880400751409
Jakkur,2423.0,4.0,3.0,3.0,160.0,0.0660338423442014
Marathahalli,1152.0,2.0,1.0,2.0,90.0,0.078125
Harlur,1762.0,3.0,2.0,3.0,133.0,0.07548240635641316
Rachenahalli,1530.0,2.0,2.0,3.0,74.4,0.04862745098039216
Raja Rajeshwari Nagar,1185.0,2.0,2.0,2.0,40.17,0.033898734177215194
Yelahanka,1890.0,3.0,2.0,3.0,108.0,0.05714285714285714
Bellandur,1201.0,2.0,2.0,2.0,59.99,0.049950041631973356
Electronic City Phase II,1165.0,2.0,1.0,2.0,30.29,0.026
Bommanahalli,1100.0,1.0,2.0,2.0,55.0,0.05
9th Phase JP Nagar,1890.0,2.0,0.0,3.0,93.0,0.049206349206349205
Electronics City Phase 1,635.0,1.0,0.0,1.0,26.0,0.04094488188976378
Jakkur,1819.18,3.0,2.0,3.0,168.0,0.09234930023417144
Kanakapura,1500.0,3.0,3.0,3.0,125.0,0.08333333333333333
Raja Rajeshwari Nagar,1751.0,3.0,3.0,3.0,72.0,0.041119360365505425
Bommasandra,1020.0,2.0,1.0,2.0,40.89,0.04008823529411765
Thanisandra,1148.0,2.0,1.0,2.0,43.5,0.03789198606271777
Talaghattapura,1856.0,3.0,2.0,3.0,135.0,0.07273706896551724
Haralur Road,1300.0,2.0,2.0,2.0,60.0,0.046153846153846156
Hormavu,3000.0,4.0,0.0,4.0,100.0,0.03333333333333333
Bellandur,1325.0,2.0,2.0,2.0,65.0,0.04905660377358491
Ramamurthy Nagar,700.0,2.0,1.0,2.0,33.0,0.047142857142857146
7th Phase JP Nagar,1675.0,2.0,2.0,3.0,135.0,0.08059701492537313
Uttarahalli,1160.0,2.0,2.0,2.0,45.0,0.03879310344827586
Kasavanhalli,1863.0,3.0,2.0,4.0,105.0,0.05636070853462158
Sahakara Nagar,1914.0,3.0,2.0,3.0,149.0,0.07784743991640543
Hulimavu,3035.0,5.0,3.0,3.0,220.0,0.07248764415156507
Akshaya Nagar,1662.0,3.0,0.0,3.0,90.0,0.05415162454873646
Yelahanka,1556.0,3.0,2.0,3.0,86.0,0.055269922879177376
Jigani,918.0,2.0,2.0,2.0,50.0,0.054466230936819175
Sarjapur  Road,1455.0,2.0,1.0,3.0,98.0,0.06735395189003436
Bannerghatta Road,1100.0,2.0,2.0,3.0,52.0,0.04727272727272727
Sarjapur  Road,1405.0,3.0,2.0,3.0,48.87,0.03478291814946619
Subramanyapura,929.0,2.0,1.0,2.0,56.0,0.060279870828848225
Frazer Town,3436.0,5.0,0.0,4.0,341.0,0.09924330616996507
7th Phase JP Nagar,1035.0,2.0,1.0,2.0,39.33,0.038
8th Phase JP Nagar,2100.0,4.0,3.0,4.0,92.0,0.04380952380952381
Channasandra,1065.0,2.0,1.0,2.0,40.47,0.038
Bannerghatta Road,1532.5,3.0,0.0,3.0,84.29,0.055001631321370315
Hormavu,1093.0,2.0,1.0,2.0,32.78,0.02999085086916743
Marathahalli,1680.0,3.0,3.0,3.0,105.0,0.0625
Nagarbhavi,1146.0,2.0,1.0,2.0,50.0,0.04363001745200698
Ramagondanahalli,1451.0,3.0,1.0,3.0,60.44,0.041654031702274295
Gottigere,1435.0,2.0,3.0,3.0,62.0,0.04320557491289199
Devanahalli,658.0,1.0,0.0,1.0,26.91,0.04089665653495441
Bommanahalli,1300.0,3.0,2.0,3.0,45.0,0.03461538461538462
Whitefield,1242.0,2.0,2.0,2.0,65.0,0.05233494363929147
Marathahalli,1910.0,3.0,3.0,3.0,119.0,0.06230366492146597
Hulimavu,1127.0,2.0,1.0,2.0,65.0,0.05767524401064774
Yelahanka,1075.0,2.0,1.0,3.0,42.0,0.03906976744186046
Mysore Road,1155.0,2.0,1.0,2.0,51.0,0.04415584415584416
Chandapura,876.0,2.0,2.0,2.0,29.5,0.03367579908675799
Nagarbhavi,1850.0,2.0,2.0,3.0,89.0,0.04810810810810811
Kadugodi,1314.0,2.0,3.0,2.0,83.0,0.06316590563165905
Rachenahalli,690.0,1.0,1.0,1.0,39.8,0.057681159420289854
Electronic City Phase II,3550.0,4.0,0.0,4.0,167.5,0.047183098591549295
Bommasandra,920.0,2.0,1.0,2.0,37.2,0.04043478260869565
Sarjapur  Road,1850.0,3.0,3.0,3.0,140.0,0.07567567567567568
Electronic City,1073.0,2.0,2.0,2.0,60.0,0.05591798695246971
Kanakpura Road,1550.0,3.0,3.0,3.0,63.5,0.04096774193548387
Ramagondanahalli,1910.0,3.0,2.0,3.0,142.0,0.0743455497382199
Mysore Road,1003.0,2.0,1.0,2.0,43.0,0.04287138584247258
Whitefield,1495.0,2.0,0.0,3.0,67.0,0.044816053511705686
Thanisandra,2172.0,3.0,2.0,3.0,76.02,0.034999999999999996
Whitefield,1548.0,3.0,1.0,3.0,65.0,0.04198966408268734
Whitefield,2856.0,5.0,0.0,4.0,154.5,0.05409663865546219
Hosur Road,1689.0,3.0,1.0,3.0,103.0,0.06098283007696862
Electronic City Phase II,1031.0,2.0,1.0,2.0,53.0,0.05140640155189137
Bhoganhalli,2119.0,4.0,2.0,4.0,111.0,0.052383199622463426
Whitefield,1200.0,2.0,2.0,2.0,46.13,0.038441666666666666
Hennur Road,1250.0,2.0,1.0,3.0,77.88,0.062304
Whitefield,1200.0,2.0,1.0,2.0,46.13,0.038441666666666666
Electronic City,1500.0,2.0,1.0,3.0,78.0,0.052
Haralur Road,1985.0,3.0,2.0,3.0,130.0,0.0654911838790932
Sarjapur  Road,950.0,1.0,0.0,1.0,39.9,0.041999999999999996
Green Glen Layout,1752.0,3.0,2.0,3.0,105.0,0.059931506849315065
Old Madras Road,1480.0,2.0,2.0,3.0,84.0,0.05675675675675676
Sarjapur  Road,1826.0,3.0,2.0,3.0,130.0,0.07119386637458927
8th Phase JP Nagar,1035.0,2.0,1.0,2.0,39.33,0.038
Sarjapur  Road,2600.0,4.0,0.0,4.0,98.0,0.03769230769230769
Kasavanhalli,1667.0,3.0,2.0,3.0,92.0,0.055188962207558485
Thanisandra,934.0,2.0,2.0,2.0,55.0,0.058886509635974305
JP Nagar,909.87,3.0,1.0,3.0,69.34,0.07620868915339554
Mahadevpura,1620.0,2.0,1.0,3.0,76.0,0.04691358024691358
Electronic City,1070.0,2.0,1.0,2.0,47.0,0.04392523364485981
Hosur Road,3600.0,5.0,3.0,5.0,180.0,0.05
Uttarahalli,1280.0,2.0,2.0,3.0,60.0,0.046875
Balagere,1012.0,2.0,1.0,2.0,54.59,0.053942687747035575
Electronic City Phase II,1611.0,2.0,2.0,3.0,48.33,0.03
Whitefield,1405.0,3.0,2.0,3.0,58.0,0.04128113879003559
Kaggadasapura,1710.0,3.0,0.0,3.0,60.0,0.03508771929824561
Jakkur,2197.0,3.0,2.0,3.0,136.0,0.061902594446973144
Yeshwanthpur,1678.0,3.0,0.0,3.0,92.13,0.05490464839094159
Brookefield,1410.0,2.0,0.0,3.0,80.0,0.05673758865248227
Jakkur,1125.0,2.0,2.0,2.0,65.0,0.057777777777777775
CV Raman Nagar,1525.0,2.0,3.0,3.0,67.0,0.043934426229508196
Yelahanka,651.0,1.0,1.0,1.0,17.5,0.026881720430107527
Chandapura,645.0,1.0,1.0,1.0,16.45,0.025503875968992246
Thanisandra,1185.0,2.0,2.0,2.0,44.0,0.03713080168776371
Electronics City Phase 1,1190.0,2.0,1.0,2.0,68.0,0.05714285714285714
Whitefield,2856.0,5.0,0.0,4.0,158.5,0.05549719887955182
Whitefield,1355.0,2.0,3.0,2.0,73.0,0.05387453874538745
KR Puram,1200.0,1.0,0.0,2.0,65.0,0.05416666666666667
Yelahanka New Town,500.0,2.0,1.0,1.0,24.0,0.048
Uttarahalli,1480.0,2.0,1.0,3.0,58.0,0.03918918918918919
Ambalipura,3300.0,4.0,2.0,4.0,329.0,0.0996969696969697
KR Puram,1583.0,3.0,0.0,3.0,70.445,0.04450094756790903
Rajaji Nagar,1357.0,2.0,1.0,2.0,130.0,0.09579955784819455
Hosakerehalli,925.0,2.0,1.0,2.0,46.5,0.05027027027027027
8th Phase JP Nagar,909.0,2.0,1.0,2.0,40.9,0.04499449944994499
Brookefield,1100.0,2.0,1.0,2.0,55.0,0.05
Vidyaranyapura,1100.0,2.0,1.0,2.0,54.0,0.04909090909090909
Subramanyapura,975.0,2.0,1.0,2.0,65.0,0.06666666666666667
Raja Rajeshwari Nagar,1306.0,2.0,2.0,2.0,44.17,0.0338208269525268
Kalena Agrahara,610.0,1.0,1.0,1.0,39.0,0.06393442622950819
Yelahanka,1484.0,2.0,2.0,3.0,56.4,0.038005390835579515
Ramamurthy Nagar,1125.0,2.0,1.0,2.0,47.0,0.041777777777777775
Bhoganhalli,1447.0,2.0,1.0,2.0,75.97,0.05250172771250864
Whitefield,2882.0,5.0,1.0,4.0,158.0,0.054823039555863984
Kundalahalli,2075.0,3.0,1.0,3.0,115.0,0.05542168674698795
Hennur Road,2502.0,4.0,2.0,4.0,180.0,0.07194244604316546
Sarjapur  Road,1115.0,2.0,2.0,2.0,50.0,0.04484304932735426
Kanakapura,2200.0,3.0,1.0,3.0,121.0,0.055
Whitefield,750.0,1.0,1.0,1.0,51.0,0.068
Marathahalli,1600.0,3.0,3.0,3.0,58.0,0.03625
Chikkalasandra,1365.0,2.0,2.0,3.0,49.0,0.035897435897435895
Hormavu,1260.0,2.0,2.0,2.0,35.0,0.027777777777777776
Electronics City Phase 1,1190.0,2.0,2.0,2.0,33.92,0.028504201680672272
Hosakerehalli,2480.0,4.0,1.0,3.0,260.0,0.10483870967741936
Kaggadasapura,1500.0,3.0,0.0,3.0,75.0,0.05
7th Phase JP Nagar,1187.0,2.0,1.0,2.0,59.0,0.04970513900589722
Kundalahalli,1120.0,2.0,1.0,2.0,53.76,0.048
Whitefield,1115.0,2.0,0.0,2.0,34.555,0.030991031390134528
Bannerghatta Road,1465.0,2.0,1.0,3.0,45.87,0.03131058020477816
Kothanur,1500.0,1.0,0.0,1.0,75.0,0.05
Haralur Road,1255.0,2.0,1.0,3.0,90.0,0.07171314741035857
5th Phase JP Nagar,1220.0,2.0,3.0,2.0,88.0,0.07213114754098361
Electronic City Phase II,1065.0,2.0,1.0,2.0,30.88,0.028995305164319248
Bellandur,1281.0,2.0,2.0,2.0,87.0,0.06791569086651054
Kaggadasapura,1215.0,2.0,3.0,2.0,43.0,0.03539094650205761
Mysore Road,1237.0,2.0,2.0,2.0,73.0,0.05901374292643492
Lakshminarayana Pura,1300.0,2.0,1.0,2.0,70.0,0.05384615384615385
Whitefield,1105.0,2.0,2.0,2.0,39.99,0.03619004524886878
Chandapura,1505.0,2.0,2.0,3.0,42.0,0.027906976744186046
Hebbal Kempapura,3900.0,5.0,0.0,4.0,310.0,0.07948717948717948
Banashankari,1186.0,2.0,3.0,2.0,65.0,0.05480607082630692
Kengeri,750.0,2.0,1.0,2.0,35.5,0.04733333333333333
Varthur,1083.0,2.0,2.0,2.0,28.0,0.02585410895660203
Thanisandra,1056.0,2.0,2.0,2.0,68.0,0.06439393939393939
Banashankari,1650.0,3.0,2.0,3.0,101.0,0.06121212121212121
Electronic City Phase II,1220.0,3.0,1.0,3.0,36.6,0.030000000000000002
Kanakapura,1340.0,2.0,2.0,2.0,65.0,0.048507462686567165
Yelahanka,1260.0,2.0,2.0,2.0,59.2,0.04698412698412699
Talaghattapura,2254.0,3.0,2.0,3.0,153.0,0.06787932564330079
Old Madras Road,2990.0,5.0,1.0,3.0,210.0,0.07023411371237458
JP Nagar,820.0,2.0,1.0,2.0,45.0,0.054878048780487805
Electronic City,1296.0,2.0,2.0,2.0,65.0,0.05015432098765432
Uttarahalli,1190.0,2.0,1.0,2.0,53.55,0.045
Whitefield,1173.0,2.0,1.0,2.0,77.0,0.06564364876385337
Yelahanka,1102.0,2.0,0.0,2.0,52.0,0.047186932849364795
Sarjapur,913.0,2.0,1.0,2.0,36.0,0.03943044906900329
Hormavu,1176.0,2.0,1.0,3.0,35.27,0.029991496598639457
Yelahanka,1519.0,2.0,3.0,2.0,65.0,0.042791310072416065
Hosur Road,1345.0,2.0,2.0,2.0,106.0,0.07881040892193308
Haralur Road,1056.0,2.0,1.0,2.0,60.0,0.056818181818181816
Whitefield,1200.0,3.0,1.0,3.0,68.4,0.057
Anekal,1200.0,2.0,1.0,4.0,36.0,0.03
Kundalahalli,1047.0,2.0,1.0,2.0,82.62,0.07891117478510029
Rajaji Nagar,2300.0,3.0,3.0,3.0,369.0,0.16043478260869565
Ramamurthy Nagar,1000.0,2.0,1.0,2.0,62.0,0.062
Harlur,1756.0,3.0,2.0,3.0,131.0,0.0746013667425968
Vittasandra,1238.0,2.0,1.0,2.0,67.32,0.05437802907915993
Dodda Nekkundi,1145.0,2.0,1.0,2.0,46.5,0.04061135371179039
Varthur,965.0,2.0,1.0,2.0,34.0,0.035233160621761656
Banashankari,1300.0,2.0,2.0,3.0,55.0,0.04230769230769231
Begur Road,644.0,1.0,1.0,1.0,40.0,0.062111801242236024
Whitefield,982.0,2.0,1.0,2.0,37.0,0.03767820773930754
Indira Nagar,1260.0,2.0,2.0,2.0,100.0,0.07936507936507936
Kaggadasapura,1225.0,2.0,2.0,2.0,48.0,0.03918367346938775
Electronics City Phase 1,1085.0,2.0,1.0,2.0,46.0,0.0423963133640553
Rajaji Nagar,1640.0,3.0,2.0,3.0,220.0,0.13414634146341464
Thanisandra,1595.0,3.0,1.0,3.0,110.0,0.06896551724137931
Raja Rajeshwari Nagar,1196.0,2.0,2.0,2.0,40.44,0.033812709030100335
Yelahanka,1859.0,3.0,1.0,3.0,108.0,0.05809575040344271
9th Phase JP Nagar,1079.0,2.0,1.0,2.0,60.0,0.05560704355885079
Whitefield,1118.0,2.0,1.0,2.0,42.0,0.03756708407871199
CV Raman Nagar,1198.0,2.0,2.0,2.0,60.0,0.05008347245409015
Chandapura,1162.5,3.0,0.0,3.0,30.215,0.025991397849462364
Bannerghatta Road,1268.0,2.0,1.0,2.0,69.0,0.05441640378548896
Bannerghatta Road,1450.0,2.0,2.0,3.0,87.0,0.06
Uttarahalli,1330.0,2.0,1.0,3.0,57.0,0.04285714285714286
Jakkur,1355.0,2.0,2.0,3.0,65.0,0.04797047970479705
Sarjapur  Road,1220.0,3.0,2.0,3.0,58.0,0.047540983606557376
Chikkalasandra,1075.0,2.0,1.0,2.0,46.76,0.04349767441860465
Haralur Road,1140.0,2.0,1.0,2.0,42.0,0.03684210526315789
Talaghattapura,2106.0,3.0,3.0,3.0,148.0,0.07027540360873694
Yeshwanthpur,2400.0,6.0,0.0,9.0,270.0,0.1125
Marathahalli,1602.0,2.0,0.0,2.0,104.0,0.06491885143570537
Sarjapur  Road,1660.0,2.0,2.0,3.0,116.0,0.06987951807228916
Electronic City Phase II,1549.0,3.0,2.0,3.0,80.0,0.051646223369916075
Marathahalli,700.0,1.0,1.0,1.0,38.0,0.054285714285714284
Balagere,1012.0,2.0,1.0,2.0,64.0,0.06324110671936758
Marathahalli,1469.0,3.0,1.0,3.0,89.0,0.0605854322668482
Whitefield,1216.0,2.0,1.0,2.0,69.0,0.05674342105263158
Electronic City Phase II,1065.0,2.0,1.0,2.0,56.13,0.05270422535211268
Thanisandra,1411.0,3.0,1.0,3.0,93.15,0.06601700921332389
Haralur Road,1245.0,2.0,3.0,2.0,62.0,0.04979919678714859
Vidyaranyapura,1000.0,2.0,1.0,2.0,35.0,0.035
Panathur,1580.0,3.0,0.0,3.0,71.89,0.0455
Subramanyapura,1800.0,3.0,2.0,3.0,90.0,0.05
Chandapura,645.0,1.0,1.0,1.0,16.45,0.025503875968992246
Kasavanhalli,1494.0,3.0,2.0,3.0,82.0,0.05488621151271754
Bhoganhalli,1949.0,3.0,2.0,3.0,129.0,0.06618778860954336
Mysore Road,883.0,2.0,1.0,2.0,45.0,0.05096262740656852
Old Airport Road,3200.0,4.0,0.0,4.0,280.0,0.0875
Yeshwanthpur,1240.0,2.0,2.0,2.0,80.0,0.06451612903225806
Hegde Nagar,1835.0,3.0,3.0,3.0,88.0,0.04795640326975477
Bannerghatta Road,2932.0,5.0,0.0,4.0,195.0,0.0665075034106412
Whitefield,3425.0,5.0,2.0,4.0,250.0,0.072992700729927
Gottigere,945.0,2.0,0.0,2.0,45.0,0.047619047619047616
Lakshminarayana Pura,1569.0,3.0,2.0,3.0,150.0,0.09560229445506692
Harlur,1755.0,3.0,2.0,3.0,130.0,0.07407407407407407
Vijayanagar,1760.0,3.0,0.0,3.0,140.0,0.07954545454545454
Hoodi,1240.0,2.0,3.0,2.0,43.94,0.03543548387096774
Electronics City Phase 1,1450.0,3.0,2.0,3.0,72.54,0.050027586206896554
5th Phase JP Nagar,1000.0,2.0,0.0,2.0,48.0,0.048
Raja Rajeshwari Nagar,1178.0,2.0,1.0,2.0,75.0,0.0636672325976231
Bellandur,2000.0,3.0,2.0,3.0,85.0,0.0425
Sarjapur  Road,1700.0,3.0,3.0,3.0,108.0,0.06352941176470588
Jigani,1200.0,3.0,2.0,3.0,65.0,0.05416666666666667
Whitefield,3000.0,3.0,2.0,3.0,400.0,0.13333333333333333
Kanakpura Road,1737.0,3.0,3.0,3.0,85.0,0.048934945308002305
TC Palaya,900.0,2.0,0.0,2.0,55.0,0.06111111111111111
CV Raman Nagar,1560.0,2.0,2.0,2.0,85.0,0.05448717948717949
Kengeri Satellite Town,750.0,2.0,1.0,2.0,33.0,0.044
Brookefield,2400.0,3.0,3.0,4.0,140.0,0.058333333333333334
Hormavu,1030.0,2.0,1.0,2.0,49.35,0.0479126213592233
7th Phase JP Nagar,1850.0,3.0,2.0,3.0,155.0,0.08378378378378379
Hennur Road,1831.0,3.0,1.0,3.0,110.0,0.060076460950300385
Electronic City Phase II,1320.0,2.0,1.0,3.0,38.13,0.028886363636363637
Sarjapur  Road,1272.5,2.0,0.0,3.0,40.72,0.032
7th Phase JP Nagar,1000.0,2.0,1.0,2.0,61.0,0.061
Budigere,1820.0,3.0,2.0,3.0,85.4,0.04692307692307693
Bisuvanahalli,1075.0,2.0,1.0,3.0,41.0,0.03813953488372093
TC Palaya,1500.0,3.0,0.0,3.0,83.0,0.05533333333333333
Electronics City Phase 1,360.0,1.0,0.0,1.0,16.9,0.04694444444444444
Kadugodi,925.0,1.0,0.0,1.0,40.7,0.044000000000000004
Electronic City,1140.0,2.0,1.0,2.0,70.93,0.06221929824561404
Kalena Agrahara,1120.0,2.0,2.0,2.0,40.0,0.03571428571428571
Kaggadasapura,1805.0,2.0,2.0,3.0,75.0,0.04155124653739612
Basavangudi,1100.0,2.0,3.0,2.0,93.0,0.08454545454545455
Uttarahalli,1560.0,3.0,3.0,3.0,74.0,0.047435897435897434
Koramangala,1716.0,2.0,0.0,3.0,115.0,0.06701631701631702
Harlur,1864.0,3.0,1.0,3.0,140.0,0.07510729613733906
Electronics City Phase 1,638.0,1.0,1.0,1.0,32.0,0.050156739811912224
Chandapura,937.0,2.0,1.0,2.0,30.0,0.032017075773746
Whitefield,1100.0,2.0,1.0,2.0,37.0,0.03363636363636364
Thigalarapalya,1000.0,2.0,2.0,2.0,48.53,0.048530000000000004
Horamavu Agara,1060.0,2.0,1.0,2.0,37.0,0.03490566037735849
Kundalahalli,1047.0,2.0,1.0,2.0,91.0,0.08691499522445081
Akshaya Nagar,1420.0,2.0,2.0,3.0,75.0,0.0528169014084507
Sarjapur  Road,1539.0,3.0,0.0,3.0,85.0,0.05523066926575698
Kasavanhalli,1555.0,3.0,3.0,3.0,82.0,0.052733118971061095
Electronic City Phase II,920.0,2.0,2.0,2.0,26.0,0.02826086956521739
Kundalahalli,1724.0,3.0,1.0,3.0,146.0,0.08468677494199536
Uttarahalli,1250.0,2.0,1.0,3.0,50.0,0.04
Haralur Road,1140.0,2.0,2.0,2.0,58.0,0.05087719298245614
Bannerghatta Road,1450.0,3.0,1.0,3.0,44.0,0.030344827586206897
Kanakpura Road,700.0,2.0,1.0,2.0,35.07,0.0501
Whitefield,1200.0,3.0,1.0,3.0,56.0,0.04666666666666667
Yelahanka,1050.0,2.0,1.0,2.0,45.0,0.04285714285714286
Somasundara Palya,1600.0,3.0,3.0,3.0,69.0,0.043125
Bannerghatta Road,1625.0,2.0,3.0,3.0,75.0,0.046153846153846156
Whitefield,2856.0,5.0,0.0,4.0,157.5,0.05514705882352941
Sarjapur  Road,1489.0,2.0,3.0,3.0,82.0,0.055070517125587644
Kanakapura,1560.0,2.0,2.0,3.0,62.38,0.03998717948717949
Haralur Road,1140.0,2.0,2.0,2.0,42.0,0.03684210526315789
Panathur,1198.0,2.0,1.0,2.0,86.26,0.07200333889816361
Sarjapur  Road,1550.0,2.0,2.0,3.0,69.75,0.045
Kodichikkanahalli,1026.0,2.0,1.0,2.0,45.0,0.043859649122807015
Hennur,1260.0,2.0,2.0,3.0,52.0,0.04126984126984127
Sarjapur  Road,539.0,1.0,1.0,1.0,45.0,0.08348794063079777
Attibele,2400.0,3.0,3.0,3.0,120.0,0.05
Kundalahalli,2500.0,5.0,2.0,4.0,350.0,0.14
Sarjapur  Road,1186.0,2.0,2.0,3.0,40.0,0.03372681281618887
Thanisandra,1039.0,2.0,2.0,2.0,39.5,0.03801732435033686
Malleshwaram,2520.0,3.0,2.0,3.0,150.0,0.05952380952380952
Brookefield,1225.0,2.0,2.0,2.0,66.5,0.054285714285714284
Bommanahalli,1350.0,2.0,2.0,2.0,72.0,0.05333333333333334
Whitefield,1550.0,2.0,2.0,3.0,49.6,0.032
Hoodi,1490.0,3.0,2.0,3.0,79.0,0.053020134228187916
Rachenahalli,1200.0,2.0,2.0,2.0,50.0,0.041666666666666664
Yelahanka,1322.0,2.0,2.0,2.0,80.0,0.060514372163388806
Whitefield,2173.0,3.0,2.0,3.0,128.0,0.05890473999079614
Sarjapur  Road,1200.0,2.0,2.0,2.0,75.0,0.0625
Mysore Road,1170.0,2.0,2.0,2.0,65.0,0.05555555555555555
Devanahalli,698.5,1.0,0.0,1.0,28.57,0.040901932712956335
Chandapura,1025.0,2.0,2.0,2.0,27.68,0.027004878048780486
Yelahanka,1075.0,2.0,2.0,3.0,36.0,0.03348837209302326
Whitefield,1435.0,3.0,2.0,3.0,45.0,0.0313588850174216
Electronics City Phase 1,1175.0,2.0,2.0,2.0,64.98,0.05530212765957447
Electronics City Phase 1,585.0,1.0,1.0,1.0,21.0,0.035897435897435895
Jigani,3170.0,5.0,2.0,4.0,230.0,0.07255520504731862
Thanisandra,1220.0,2.0,2.0,2.0,42.0,0.03442622950819672
Rajaji Nagar,2500.0,3.0,3.0,3.0,350.0,0.14
Sarjapur  Road,2145.0,3.0,3.0,3.0,180.0,0.08391608391608392
Bannerghatta Road,960.0,2.0,3.0,2.0,58.0,0.06041666666666667
Old Madras Road,1210.0,2.0,1.0,2.0,74.0,0.06115702479338843
5th Phase JP Nagar,1350.0,2.0,1.0,3.0,75.0,0.05555555555555555
Sarjapur,1404.0,2.0,0.0,3.0,53.35,0.0379985754985755
Yelahanka,1285.0,2.0,2.0,2.0,56.0,0.04357976653696498
Hormavu,1018.0,2.0,1.0,2.0,50.8,0.049901768172888016
Sarjapur  Road,1115.0,2.0,2.0,2.0,50.0,0.04484304932735426
9th Phase JP Nagar,1480.0,2.0,1.0,2.0,80.0,0.05405405405405406
Kodichikkanahalli,2500.0,7.0,0.0,5.0,125.0,0.05
Akshaya Nagar,1435.0,3.0,3.0,3.0,53.0,0.036933797909407665
CV Raman Nagar,1590.0,2.0,3.0,3.0,85.0,0.05345911949685535
Banashankari,1181.0,2.0,1.0,2.0,75.0,0.06350550381033022
Kengeri,1741.0,3.0,2.0,3.0,80.0,0.04595060310166571
JP Nagar,1750.0,3.0,1.0,3.0,123.0,0.07028571428571428
Tumkur Road,1027.0,2.0,1.0,2.0,60.0,0.05842259006815969
Hebbal,2790.0,5.0,3.0,4.0,198.0,0.07096774193548387
Sahakara Nagar,1000.0,2.0,1.0,2.0,60.0,0.06
Varthur,1120.0,2.0,2.0,2.0,44.24,0.0395
Koramangala,1500.0,3.0,1.0,3.0,135.0,0.09
Frazer Town,1315.0,2.0,2.0,2.0,140.0,0.10646387832699619
Electronic City Phase II,1140.0,2.0,1.0,2.0,33.84,0.029684210526315792
Banashankari,1105.0,2.0,2.0,2.0,90.0,0.08144796380090498
Electronic City,1200.0,2.0,1.0,2.0,34.65,0.028874999999999998
Whitefield,905.0,1.0,1.0,1.0,62.0,0.06850828729281767
HSR Layout,2400.0,4.0,0.0,4.0,350.0,0.14583333333333334
Kudlu Gate,1185.0,2.0,1.0,2.0,50.0,0.04219409282700422
Koramangala,1083.0,2.0,1.0,2.0,100.0,0.09233610341643583
Hormavu,1555.0,3.0,2.0,3.0,75.0,0.04823151125401929
Sarjapur  Road,1308.0,2.0,1.0,2.0,58.86,0.045
Kudlu,1024.0,2.0,2.0,2.0,44.0,0.04296875
Kanakapura,1450.0,3.0,1.0,3.0,75.0,0.05172413793103448
Whitefield,1870.0,3.0,2.0,3.0,138.0,0.07379679144385026
Hennur Road,1232.0,2.0,1.0,2.0,87.0,0.07061688311688312
Kasavanhalli,1719.0,3.0,1.0,3.0,184.0,0.1070389761489238
Chandapura,975.0,2.0,1.0,2.0,24.86,0.025497435897435895
Jakkur,1230.0,2.0,1.0,2.0,79.0,0.06422764227642276
KR Puram,1076.0,2.0,2.0,2.0,67.0,0.062267657992565055
Electronic City,1096.0,2.0,2.0,2.0,40.55,0.036998175182481746
Horamavu Agara,1107.83,2.0,1.0,2.0,41.51,0.037469647870160584
Sarjapur  Road,1320.0,2.0,2.0,2.0,115.0,0.08712121212121213
8th Phase JP Nagar,1431.5,3.0,0.0,3.0,72.02,0.050310862731400625
Whitefield,1320.0,2.0,1.0,2.0,99.26,0.0751969696969697
Whitefield,2901.0,4.0,2.0,3.0,190.0,0.06549465701482247
Hosakerehalli,1596.0,3.0,3.0,3.0,79.8,0.049999999999999996
Bannerghatta Road,1750.0,3.0,0.0,3.0,130.0,0.07428571428571429
