location,total_sqft,bath,balcony,bhk,price,price_per_square_foot
Rachenahalli,1756.0,3.0,2.0,3.0,110.0,0.06264236902050115
Hoodi,1837.0,3.0,1.0,3.0,110.0,0.059880239520958084
JP Nagar,1300.0,2.0,1.0,2.0,91.65,0.07050000000000001
Vijayanagar,1520.0,2.0,1.0,3.0,103.0,0.06776315789473684
Chikkalasandra,1425.0,1.0,0.0,3.0,54.0,0.037894736842105266
Kanakpura Road,1155.0,2.0,0.0,2.0,50.125,0.0433982683982684
Basavangudi,1200.0,2.0,3.0,2.0,120.0,0.1
Hormavu,1200.0,2.0,0.0,2.0,73.0,0.060833333333333336
Banashankari,1040.0,2.0,1.0,3.0,109.0,0.10480769230769231
Kodichikkanahalli,1190.0,2.0,2.0,3.0,57.0,0.04789915966386555
Hennur,1295.0,2.0,1.0,2.0,62.0,0.047876447876447875
Electronic City,1190.0,2.0,1.0,2.0,42.0,0.03529411764705882
Mahadevpura,1450.0,3.0,2.0,3.0,75.0,0.05172413793103448
Mysore Road,1568.0,2.0,2.0,3.0,100.0,0.06377551020408163
Bommasandra,1365.0,3.0,1.0,3.0,53.96,0.03953113553113553
Sarjapur  Road,1346.0,2.0,1.0,2.0,74.03,0.055
Marathahalli,1600.0,3.0,2.0,2.0,88.0,0.055
Kothanur,1141.0,2.0,2.0,2.0,54.0,0.04732690622261174
Varthur,1600.0,3.0,2.0,3.0,63.2,0.0395
Kanakpura Road,1665.0,3.0,2.0,3.0,74.9,0.04498498498498499
7th Phase JP Nagar,1850.0,3.0,1.0,3.0,150.0,0.08108108108108109
Whitefield,1615.0,3.0,0.0,3.0,96.9,0.060000000000000005
Rachenahalli,1050.0,2.0,2.0,2.0,52.1,0.04961904761904762
Marathahalli,1937.0,3.0,2.0,3.0,160.0,0.08260196179659267
Chikkalasandra,1070.0,2.0,1.0,2.0,42.8,0.039999999999999994
Harlur,1197.0,2.0,1.0,2.0,79.0,0.06599832915622389
KR Puram,3628.0,4.0,1.0,4.0,246.0,0.06780595369349504
Sahakara Nagar,1370.0,2.0,2.0,3.0,90.0,0.06569343065693431
Sarjapur,2970.0,3.0,3.0,4.0,130.0,0.04377104377104377
Budigere,1636.0,3.0,2.0,3.0,83.0,0.050733496332518335
Bannerghatta Road,1100.0,2.0,0.0,2.0,39.0,0.035454545454545454
Jakkur,1290.0,2.0,1.0,2.0,80.04,0.06204651162790698
Panathur,1580.0,3.0,0.0,3.0,71.89,0.0455
Kudlu Gate,1400.0,1.0,1.0,1.0,285.0,0.20357142857142857
Whitefield,1020.0,2.0,2.0,2.0,45.0,0.04411764705882353
Jakkur,1220.0,2.0,2.0,3.0,49.0,0.04016393442622951
Kanakpura Road,1843.0,3.0,2.0,3.0,95.84,0.05200217037438958
Whitefield,3252.0,4.0,3.0,4.0,280.0,0.08610086100861009
Kengeri Satellite Town,920.0,2.0,3.0,2.0,39.0,0.042391304347826085
Harlur,1290.0,2.0,1.0,2.0,85.0,0.06589147286821706
Mysore Road,883.0,2.0,1.0,2.0,40.95,0.04637599093997735
Kanakpura Road,2689.0,6.0,2.0,4.0,245.0,0.09111193752324284
Marathahalli,1100.0,2.0,1.0,2.0,50.0,0.045454545454545456
Thanisandra,1056.0,2.0,2.0,2.0,70.0,0.06628787878787878
Harlur,1756.0,3.0,2.0,3.0,128.0,0.07289293849658314
Panathur,1065.0,2.0,1.0,2.0,58.0,0.054460093896713614
Mahadevpura,1475.0,2.0,2.0,2.0,55.0,0.03728813559322034
Sarjapur,3009.0,3.0,2.0,3.0,330.0,0.10967098703888335
Yelahanka New Town,1000.0,2.0,1.0,3.0,48.0,0.048
KR Puram,1192.5,2.0,0.0,2.0,51.22,0.042951781970649895
Kanakpura Road,1339.0,2.0,2.0,2.0,71.5,0.05339805825242718
Haralur Road,1243.0,2.0,2.0,2.0,46.0,0.03700724054706356
Kanakpura Road,1299.0,2.0,1.0,2.0,105.0,0.08083140877598152
Kanakpura Road,1290.0,2.0,3.0,2.0,80.0,0.06201550387596899
Hebbal,1255.0,3.0,2.0,3.0,77.68,0.061896414342629484
Bannerghatta Road,1527.0,3.0,2.0,3.0,115.0,0.07531106745252128
Haralur Road,1225.0,2.0,1.0,2.0,77.0,0.06285714285714286
Mysore Road,1239.0,2.0,1.0,2.0,53.0,0.042776432606941084
Thigalarapalya,2072.0,4.0,2.0,3.0,139.0,0.06708494208494209
Whitefield,2280.0,4.0,2.0,3.0,125.0,0.05482456140350877
Marathahalli,1100.0,2.0,0.0,1.0,75.0,0.06818181818181818
Malleshwaram,1100.0,2.0,2.0,2.0,75.0,0.06818181818181818
Thigalarapalya,2072.0,4.0,2.0,3.0,160.0,0.07722007722007722
Kanakpura Road,1240.0,2.0,2.0,2.0,65.0,0.05241935483870968
Electronic City,1320.0,2.0,1.0,3.0,38.12,0.028878787878787875
Bellandur,2039.0,3.0,2.0,3.0,168.0,0.08239333006375674
Chandapura,700.0,1.0,1.0,2.0,19.0,0.027142857142857142
Hosa Road,1161.0,2.0,1.0,2.0,55.15,0.047502153316106806
Balagere,1028.0,2.0,1.0,2.0,31.86,0.030992217898832684
Anekal,614.0,1.0,1.0,2.0,28.0,0.04560260586319218
Sarjapur  Road,1680.0,3.0,2.0,3.0,126.0,0.075
Sarjapur  Road,1314.0,2.0,2.0,2.0,110.0,0.0837138508371385
Harlur,1459.0,3.0,2.0,3.0,135.0,0.09252912954078135
Sarjapur  Road,1115.0,2.0,1.0,2.0,50.0,0.04484304932735426
Hebbal,1040.0,2.0,2.0,2.0,46.0,0.04423076923076923
Hennur Road,1341.0,2.0,1.0,2.0,95.0,0.07084265473527218
Kengeri,1741.0,3.0,2.0,3.0,80.0,0.04595060310166571
Whitefield,640.0,1.0,0.0,1.0,19.83,0.030984374999999998
Jalahalli,1045.0,2.0,2.0,2.0,76.77,0.07346411483253588
Hosur Road,1919.0,3.0,2.0,3.0,117.0,0.060969254820218866
Varthur,1091.0,2.0,1.0,2.0,34.9,0.03198900091659028
7th Phase JP Nagar,1343.0,2.0,2.0,3.0,56.41,0.04200297840655249
Kengeri,900.0,2.0,2.0,2.0,45.0,0.05
Mysore Road,500.0,1.0,1.0,1.0,17.5,0.035
Sarjapur  Road,3335.0,5.0,2.0,4.0,300.0,0.08995502248875563
Ambalipura,1250.0,2.0,2.0,2.0,66.25,0.053
Electronic City Phase II,1160.0,2.0,1.0,2.0,33.51,0.028887931034482756
Attibele,1200.0,3.0,0.0,3.0,105.0,0.0875
Akshaya Nagar,2061.0,3.0,3.0,3.0,175.0,0.0849102377486657
Yeshwanthpur,1678.0,3.0,0.0,3.0,92.13,0.05490464839094159
Raja Rajeshwari Nagar,1757.0,3.0,3.0,3.0,98.0,0.055776892430278883
Bommasandra,1035.0,2.0,1.0,2.0,41.0,0.03961352657004831
Uttarahalli,980.0,2.0,1.0,2.0,45.0,0.04591836734693878
Talaghattapura,1223.0,2.0,1.0,3.0,42.81,0.03500408830744072
Hosur Road,1223.0,2.0,1.0,2.0,93.0,0.07604251839738348
Ramamurthy Nagar,1050.0,2.0,0.0,2.0,37.0,0.035238095238095235
Kudlu Gate,1707.0,3.0,0.0,3.0,99.745,0.058432923257176334
Banashankari,1000.0,2.0,1.0,2.0,50.0,0.05
KR Puram,1559.0,3.0,0.0,3.0,69.315,0.044461193072482356
JP Nagar,1150.0,2.0,2.0,3.0,49.9,0.043391304347826086
Anekal,1200.0,1.0,1.0,2.0,36.0,0.03
Hulimavu,1500.0,2.0,0.0,2.0,90.0,0.06
Hegde Nagar,1179.0,2.0,2.0,2.0,49.35,0.041857506361323155
Bannerghatta Road,1625.0,2.0,3.0,3.0,75.0,0.046153846153846156
Begur Road,1260.0,2.0,1.0,2.0,39.69,0.0315
Electronic City Phase II,1160.0,2.0,1.0,2.0,33.51,0.028887931034482756
Kudlu Gate,1919.0,3.0,2.0,3.0,121.0,0.06305367378843148
Haralur Road,1243.0,2.0,2.0,2.0,46.0,0.03700724054706356
Bellandur,2025.0,4.0,3.0,4.0,109.0,0.05382716049382716
Haralur Road,1243.0,2.0,2.0,2.0,46.0,0.03700724054706356
Marathahalli,780.0,1.0,1.0,1.0,55.0,0.07051282051282051
Uttarahalli,1300.0,2.0,1.0,3.0,55.0,0.04230769230769231
Rachenahalli,3657.0,5.0,0.0,4.0,220.0,0.060158599945310365
Jakkur,1125.0,2.0,1.0,2.0,44.75,0.03977777777777778
Yelahanka,1101.0,2.0,2.0,2.0,37.0,0.03360581289736603
Old Airport Road,3200.0,4.0,2.0,4.0,700.0,0.21875
JP Nagar,1275.0,2.0,2.0,3.0,43.6,0.034196078431372554
Vidyaranyapura,3150.0,7.0,3.0,7.0,375.0,0.11904761904761904
Nagarbhavi,1080.0,2.0,1.0,2.0,49.0,0.04537037037037037
TC Palaya,1800.0,2.0,2.0,2.0,80.0,0.044444444444444446
Electronic City,1258.0,2.0,1.0,2.0,85.5,0.0679650238473768
Kaggadasapura,1470.0,2.0,2.0,3.0,75.0,0.05102040816326531
Bellandur,1286.0,2.0,2.0,2.0,57.0,0.04432348367029549
Hebbal,1355.0,3.0,1.0,3.0,83.87,0.06189667896678967
Thanisandra,1140.0,2.0,1.0,2.0,39.0,0.034210526315789476
Hennur,1285.0,2.0,1.0,2.0,60.0,0.04669260700389105
KR Puram,800.0,1.0,1.0,2.0,130.0,0.1625
Dodda Nekkundi,1005.0,2.0,2.0,2.0,45.0,0.04477611940298507
Yelahanka,1705.0,3.0,2.0,3.0,95.0,0.05571847507331378
Nagarbhavi,1515.0,2.0,1.0,3.0,79.0,0.05214521452145215
Bisuvanahalli,1075.0,2.0,1.0,3.0,41.0,0.03813953488372093
Bellandur,1205.0,2.0,1.0,2.0,59.0,0.04896265560165975
Vittasandra,1246.0,2.0,1.0,2.0,65.0,0.0521669341894061
7th Phase JP Nagar,2000.0,3.0,2.0,3.0,77.0,0.0385
Electronic City,530.0,1.0,1.0,1.0,13.5,0.02547169811320755
Raja Rajeshwari Nagar,1185.0,2.0,2.0,2.0,40.17,0.033898734177215194
Green Glen Layout,1725.0,3.0,2.0,3.0,130.0,0.07536231884057971
Electronic City,1213.0,2.0,1.0,2.0,59.32,0.0489035449299258
Sarjapur  Road,1220.0,3.0,2.0,3.0,57.0,0.04672131147540984
Hegde Nagar,1000.0,2.0,0.0,2.0,66.0,0.066
Electronic City,1100.0,2.0,1.0,2.0,40.0,0.03636363636363636
Thanisandra,662.0,1.0,0.0,1.0,38.0,0.05740181268882175
Begur Road,1240.0,2.0,2.0,2.0,39.06,0.0315
Nagarbhavi,600.0,3.0,2.0,4.0,100.0,0.16666666666666666
Brookefield,1225.0,2.0,2.0,2.0,72.0,0.05877551020408163
Electronics City Phase 1,1450.0,3.0,2.0,3.0,72.54,0.050027586206896554
Kothanur,1580.0,3.0,3.0,3.0,76.0,0.04810126582278481
Subramanyapura,1000.0,2.0,1.0,2.0,45.0,0.045
Rachenahalli,1530.0,2.0,2.0,3.0,74.4,0.04862745098039216
Koramangala,1600.0,3.0,1.0,3.0,170.0,0.10625
Electronic City,1108.0,2.0,1.0,2.0,63.0,0.05685920577617329
Sarjapur  Road,1157.0,2.0,1.0,3.0,74.0,0.06395851339671564
Sarjapur,3854.5,6.0,0.0,4.0,385.5,0.10001297185108315
Bannerghatta Road,1270.0,2.0,1.0,3.0,73.0,0.05748031496062992
Nagarbhavi,1200.0,3.0,2.0,3.0,225.0,0.1875
Old Airport Road,3356.0,4.0,0.0,4.0,251.0,0.07479141835518474
Kudlu,1455.0,2.0,3.0,3.0,60.0,0.041237113402061855
Begur Road,2500.0,6.0,0.0,4.0,122.5,0.049
Electronic City,1159.0,2.0,3.0,3.0,38.0,0.03278688524590164
Electronics City Phase 1,1900.0,3.0,2.0,3.0,85.0,0.04473684210526316
Yeshwanthpur,667.0,1.0,1.0,1.0,36.85,0.05524737631184408
Electronic City,1025.0,2.0,1.0,3.0,47.0,0.045853658536585365
Sarjapur  Road,1691.0,3.0,2.0,3.0,119.0,0.0703725606150207
Harlur,1197.0,2.0,1.0,2.0,78.0,0.06516290726817042
Hebbal Kempapura,1466.0,2.0,3.0,3.0,140.0,0.09549795361527967
Vittasandra,1404.0,2.0,1.0,2.0,68.8,0.049002849002849
Thanisandra,1996.0,3.0,2.0,3.0,135.0,0.06763527054108216
Ramamurthy Nagar,2916.0,5.0,1.0,4.0,230.0,0.07887517146776406
Varthur,1160.0,2.0,2.0,2.0,44.0,0.03793103448275862
Sahakara Nagar,1200.0,2.0,2.0,3.0,75.0,0.0625
Doddathoguru,1595.0,3.0,3.0,3.0,62.0,0.038871473354231974
Old Madras Road,2640.0,5.0,1.0,3.0,142.0,0.05378787878787879
Ramamurthy Nagar,1600.0,3.0,0.0,3.0,75.0,0.046875
Hoodi,1257.0,2.0,1.0,2.0,68.5,0.05449482895783612
Sarjapur,2250.0,3.0,2.0,3.0,148.0,0.06577777777777778
Kundalahalli,1047.0,2.0,1.0,2.0,89.0,0.08500477554918816
Banashankari,1125.0,2.0,1.0,2.0,63.0,0.056
Malleshwaram,675.0,2.0,0.0,3.0,148.0,0.21925925925925926
Haralur Road,575.0,1.0,1.0,1.0,88.0,0.15304347826086956
Bannerghatta Road,1015.0,2.0,0.0,2.0,48.0,0.04729064039408867
Tumkur Road,1459.0,2.0,1.0,3.0,95.0,0.06511309115832763
Hormavu,1200.0,2.0,0.0,2.0,67.0,0.05583333333333333
Tumkur Road,1027.0,2.0,1.0,2.0,68.62,0.0668159688412853
Hebbal,1320.0,3.0,3.0,3.0,226.0,0.1712121212121212
Electronic City Phase II,1220.0,3.0,1.0,3.0,35.23,0.028877049180327866
Bellandur,1100.0,2.0,3.0,2.0,62.0,0.056363636363636366
Somasundara Palya,1600.0,3.0,3.0,3.0,68.0,0.0425
Kasavanhalli,1105.0,2.0,2.0,2.0,42.0,0.03800904977375565
Electronic City,1500.0,3.0,1.0,3.0,73.0,0.048666666666666664
Whitefield,1485.0,3.0,2.0,3.0,65.0,0.04377104377104377
Sarjapur,650.0,1.0,2.0,1.0,19.87,0.030569230769230772
Harlur,1754.0,3.0,2.0,3.0,124.0,0.07069555302166476
Attibele,1200.0,2.0,2.0,2.0,42.0,0.035
Tumkur Road,1066.0,2.0,2.0,2.0,52.5,0.04924953095684803
Yelahanka,1150.0,2.0,2.0,2.0,46.0,0.04
Vittasandra,1246.0,2.0,1.0,2.0,65.0,0.0521669341894061
Malleshwaram,2215.0,3.0,2.0,3.0,330.0,0.1489841986455982
Old Madras Road,3630.0,6.0,1.0,4.0,196.0,0.05399449035812672
Doddathoguru,1100.0,2.0,2.0,2.0,50.0,0.045454545454545456
Hebbal,1162.0,2.0,1.0,2.0,69.0,0.05938037865748709
BTM 2nd Stage,1280.0,2.0,2.0,2.0,80.0,0.0625
Raja Rajeshwari Nagar,1196.0,2.0,2.0,2.0,51.15,0.04276755852842809
Electronic City Phase II,1140.0,2.0,1.0,2.0,32.92,0.02887719298245614
Doddathoguru,1200.0,2.0,2.0,2.0,75.0,0.0625
Subramanyapura,1313.0,2.0,2.0,2.0,73.0,0.055597867479055596
Electronics City Phase 1,585.0,1.0,1.0,1.0,21.0,0.035897435897435895
Thanisandra,777.0,1.0,0.0,1.0,38.46,0.0494980694980695
Hormavu,2100.0,3.0,2.0,3.0,73.0,0.034761904761904765
Hulimavu,1100.0,2.0,2.0,2.0,71.5,0.065
Electronic City,1360.0,2.0,1.0,3.0,70.0,0.051470588235294115
Hoodi,1108.0,2.0,1.0,2.0,74.23,0.06699458483754513
Yelahanka,1616.0,3.0,1.0,3.0,65.0,0.040222772277227724
Lakshminarayana Pura,1149.0,2.0,1.0,2.0,75.0,0.06527415143603134
Frazer Town,3435.0,2.0,1.0,4.0,341.0,0.0992721979621543
Old Madras Road,2010.0,3.0,2.0,4.0,125.0,0.06218905472636816
Chandapura,1323.0,2.0,1.0,3.0,42.0,0.031746031746031744
Sarjapur  Road,1680.0,3.0,1.0,3.0,112.0,0.06666666666666667
Kudlu,1027.0,2.0,2.0,2.0,44.0,0.042843232716650435
Indira Nagar,2601.0,4.0,0.0,3.0,312.0,0.11995386389850057
Jakkur,2249.81,4.0,2.0,4.0,245.0,0.10889808472715475
Jalahalli,615.0,1.0,1.0,1.0,46.0,0.07479674796747968
Talaghattapura,1040.0,2.0,1.0,2.0,33.28,0.032
Hebbal Kempapura,1130.0,2.0,2.0,2.0,60.0,0.05309734513274336
Sarjapur,1200.0,2.0,1.0,2.0,42.6,0.035500000000000004
Whitefield,1403.0,2.0,2.0,3.0,60.81,0.043342836778332144
Koramangala,1720.0,2.0,1.0,3.0,130.0,0.0755813953488372
Vijayanagar,1375.0,2.0,0.0,3.0,75.0,0.05454545454545454
Kanakpura Road,1450.0,3.0,3.0,3.0,62.4,0.043034482758620686
Kasavanhalli,1555.0,3.0,3.0,3.0,82.0,0.052733118971061095
Hennur Road,1232.0,2.0,1.0,2.0,69.61,0.05650162337662338
Thanisandra,1185.0,2.0,2.0,2.0,43.0,0.036286919831223625
Yelahanka,2650.0,4.0,1.0,4.0,223.0,0.08415094339622642
KR Puram,1300.0,2.0,2.0,3.0,57.0,0.04384615384615385
Raja Rajeshwari Nagar,1110.0,2.0,1.0,2.0,52.0,0.04684684684684685
Kengeri,2540.0,4.0,0.0,4.0,160.0,0.06299212598425197
Varthur,674.0,1.0,1.0,2.0,19.9,0.02952522255192878
Hoodi,1026.0,2.0,1.0,2.0,60.87,0.05932748538011696
Jalahalli,1200.0,2.0,1.0,1.0,66.0,0.055
Thanisandra,3671.0,4.0,1.0,4.0,220.0,0.05992917461182239
Uttarahalli,1037.0,2.0,1.0,2.0,36.0,0.03471552555448409
Hennur Road,1232.0,2.0,1.0,2.0,69.61,0.05650162337662338
Hennur,2400.0,3.0,0.0,3.0,135.0,0.05625
Sarjapur  Road,950.0,1.0,0.0,1.0,39.9,0.041999999999999996
Bisuvanahalli,1075.0,2.0,1.0,3.0,42.0,0.03906976744186046
Kundalahalli,1600.0,3.0,2.0,3.0,170.0,0.10625
Bellandur,1605.0,3.0,2.0,3.0,85.0,0.0529595015576324
Old Airport Road,2690.0,4.0,3.0,4.0,201.0,0.07472118959107807
Hebbal,1420.0,2.0,1.0,2.0,123.0,0.08661971830985915
Kothanur,1787.0,3.0,2.0,3.0,120.0,0.06715165081141578
Thanisandra,1588.0,3.0,1.0,3.0,75.55,0.04757556675062972
Hosur Road,1508.0,2.0,1.0,3.0,110.0,0.07294429708222812
Budigere,1153.0,2.0,2.0,2.0,56.4,0.04891587163920208
Whitefield,1215.0,2.0,3.0,2.0,65.0,0.053497942386831275
Bommanahalli,1050.0,2.0,2.0,2.0,54.0,0.05142857142857143
Bannerghatta Road,1693.0,3.0,2.0,3.0,89.0,0.052569403425871235
Electronic City Phase II,1266.0,2.0,2.0,2.0,59.0,0.04660347551342812
Akshaya Nagar,1884.0,3.0,3.0,3.0,98.0,0.05201698513800425
Hennur Road,1570.0,3.0,0.0,3.0,75.99,0.048401273885350315
Koramangala,1161.0,2.0,1.0,2.0,63.85,0.05499569336778639
Kanakpura Road,1450.0,3.0,3.0,3.0,60.91,0.042006896551724134
Rajaji Nagar,2390.0,3.0,1.0,3.0,372.0,0.15564853556485356
Harlur,1620.0,3.0,1.0,3.0,110.0,0.06790123456790123
Hennur Road,1232.0,2.0,0.0,2.0,69.61,0.05650162337662338
Chandapura,645.0,1.0,1.0,1.0,16.45,0.025503875968992246
Sarjapur  Road,984.0,2.0,1.0,2.0,45.75,0.04649390243902439
Mysore Road,1500.0,3.0,2.0,3.0,74.0,0.04933333333333333
Ambalipura,1060.0,2.0,1.0,2.0,58.5,0.05518867924528302
Raja Rajeshwari Nagar,1030.0,2.0,1.0,2.0,50.0,0.04854368932038835
Kothanur,1462.0,3.0,3.0,3.0,71.0,0.04856361149110807
Thigalarapalya,1418.0,2.0,2.0,2.0,104.0,0.07334273624823695
Vidyaranyapura,1062.0,2.0,3.0,2.0,38.0,0.035781544256120526
Sarjapur,1240.0,2.0,2.0,2.0,43.1,0.034758064516129034
Subramanyapura,1277.0,2.0,2.0,2.0,55.0,0.04306969459671104
Bisuvanahalli,1075.0,2.0,1.0,3.0,35.99,0.03347906976744186
Frazer Town,1510.0,2.0,1.0,3.0,75.0,0.04966887417218543
7th Phase JP Nagar,1050.0,2.0,1.0,2.0,77.47,0.07378095238095238
Kanakapura,1130.0,2.0,1.0,2.0,45.2,0.04
Ramamurthy Nagar,2000.0,9.0,2.0,9.0,150.0,0.075
Whitefield,1150.0,2.0,2.0,2.0,55.0,0.04782608695652174
Hebbal,1075.0,2.0,3.0,2.0,52.0,0.04837209302325581
9th Phase JP Nagar,1300.0,2.0,2.0,3.0,58.0,0.04461538461538461
Hosur Road,1175.0,2.0,2.0,3.0,48.0,0.04085106382978723
Tumkur Road,1354.0,3.0,1.0,3.0,90.0,0.06646971935007386
Bisuvanahalli,845.0,2.0,1.0,2.0,29.0,0.03431952662721893
JP Nagar,1050.0,1.0,1.0,1.0,44.0,0.0419047619047619
Varthur,1140.0,2.0,3.0,2.0,55.5,0.04868421052631579
Rachenahalli,925.0,2.0,1.0,2.0,37.0,0.04
Sarjapur,1157.0,2.0,1.0,2.0,40.0,0.03457216940363008
Varthur,1520.0,2.0,2.0,3.0,60.0,0.039473684210526314
8th Phase JP Nagar,1230.0,2.0,2.0,3.0,43.5,0.03536585365853658
Mahadevpura,1192.0,2.0,2.0,2.0,75.0,0.06291946308724833
Kengeri,1200.0,2.0,3.0,2.0,42.0,0.035
Sarjapur  Road,1300.0,3.0,2.0,3.0,60.0,0.046153846153846156
Tumkur Road,1239.0,2.0,1.0,2.0,82.0,0.06618240516545601
Hennur Road,1590.0,3.0,2.0,3.0,105.0,0.0660377358490566
Doddathoguru,1549.0,3.0,2.0,3.0,65.0,0.04196255648805681
Yelahanka,915.0,2.0,2.0,2.0,48.0,0.05245901639344262
Uttarahalli,1190.0,2.0,1.0,2.0,53.55,0.045
Kodichikkanahalli,1150.0,2.0,3.0,2.0,48.0,0.04173913043478261
Rajaji Nagar,1160.0,1.0,0.0,2.0,163.0,0.14051724137931035
Doddathoguru,1783.0,3.0,3.0,3.0,85.0,0.04767246214245653
Hennur Road,2400.0,5.0,3.0,4.0,390.0,0.1625
Akshaya Nagar,1126.0,2.0,1.0,2.0,55.0,0.04884547069271759
Begur Road,1160.0,2.0,2.0,2.0,40.59,0.03499137931034483
Horamavu Agara,1560.0,3.0,2.0,3.0,75.0,0.04807692307692308
Marathahalli,2500.0,3.0,3.0,5.0,200.0,0.08
Nagarbhavi,600.0,2.0,1.0,3.0,80.0,0.13333333333333333
Bisuvanahalli,850.0,2.0,1.0,2.0,27.0,0.03176470588235294
Raja Rajeshwari Nagar,1640.0,3.0,1.0,3.0,86.8,0.05292682926829268
Bannerghatta Road,1640.0,3.0,2.0,3.0,105.0,0.06402439024390244
Electronic City Phase II,1790.0,3.0,3.0,3.0,100.0,0.055865921787709494
Bhoganhalli,2072.5,4.0,0.0,4.0,111.0,0.05355850422195416
5th Phase JP Nagar,1150.0,3.0,3.0,2.0,52.5,0.04565217391304348
Hebbal Kempapura,1800.0,3.0,2.0,3.0,175.0,0.09722222222222222
Brookefield,1750.0,2.0,2.0,3.0,75.0,0.04285714285714286
Kothanur,3401.0,5.0,0.0,4.0,230.0,0.06762716847985886
Electronic City Phase II,3550.0,4.0,0.0,4.0,167.5,0.047183098591549295
Kasavanhalli,1245.0,2.0,2.0,2.0,80.0,0.0642570281124498
Kasavanhalli,1917.0,3.0,2.0,3.0,132.0,0.06885758998435054
7th Phase JP Nagar,1070.0,2.0,2.0,2.0,42.0,0.03925233644859813
Electronic City,1128.0,2.0,1.0,2.0,63.5,0.05629432624113475
7th Phase JP Nagar,1680.0,3.0,2.0,3.0,120.0,0.07142857142857142
Harlur,1197.0,2.0,1.0,2.0,82.0,0.06850459482038429
Rachenahalli,1167.0,2.0,2.0,2.0,37.5,0.032133676092544985
Horamavu Agara,1079.0,2.0,2.0,2.0,41.0,0.037998146431881374
Kundalahalli,1724.0,3.0,2.0,3.0,125.0,0.07250580046403712
Nagarbhavi,1200.0,3.0,2.0,3.0,265.0,0.22083333333333333
Chandapura,715.0,2.0,0.0,3.0,32.0,0.044755244755244755
Harlur,1755.0,3.0,2.0,3.0,117.0,0.06666666666666667
Whitefield,905.0,1.0,1.0,1.0,50.0,0.055248618784530384
Bhoganhalli,2119.0,4.0,2.0,4.0,111.0,0.052383199622463426
Hebbal,1200.0,2.0,1.0,2.0,60.0,0.05
Electronic City,1100.0,2.0,2.0,2.0,42.0,0.038181818181818185
Old Madras Road,1350.0,3.0,2.0,3.0,47.25,0.035
Sarjapur  Road,1035.0,2.0,1.0,2.0,47.0,0.04541062801932367
Kanakpura Road,1328.0,2.0,3.0,2.0,91.06,0.06856927710843373
Bisuvanahalli,1180.0,3.0,2.0,3.0,48.0,0.04067796610169491
Thanisandra,1732.0,3.0,1.0,3.0,85.73,0.049497690531177835
Sarjapur  Road,1150.0,2.0,0.0,2.0,44.0,0.03826086956521739
Doddathoguru,1030.0,2.0,2.0,2.0,42.0,0.040776699029126215
Chandapura,620.0,1.0,1.0,1.0,27.0,0.043548387096774194
Hebbal Kempapura,1400.0,2.0,2.0,2.0,108.0,0.07714285714285714
Ramamurthy Nagar,1006.0,2.0,1.0,2.0,57.0,0.05666003976143141
Kaggadasapura,1240.0,2.0,3.0,2.0,45.0,0.036290322580645164
Electronic City,1225.0,3.0,0.0,3.0,45.03,0.036759183673469385
Hennur Road,2264.0,3.0,1.0,3.0,159.0,0.07022968197879859
Thanisandra,1262.0,2.0,1.0,3.0,65.0,0.05150554675118859
Kodichikkanahalli,976.0,2.0,1.0,2.0,50.0,0.05122950819672131
Bannerghatta Road,1460.0,2.0,2.0,3.0,72.0,0.049315068493150684
Whitefield,925.0,2.0,1.0,2.0,35.0,0.03783783783783784
Begur Road,1160.0,2.0,2.0,2.0,44.0,0.03793103448275862
Electronic City Phase II,1220.0,3.0,1.0,3.0,35.23,0.028877049180327866
Rajaji Nagar,1640.0,3.0,2.0,3.0,220.0,0.13414634146341464
Bannerghatta Road,2826.0,3.0,1.0,3.0,148.0,0.052370842179759375
Kanakpura Road,1843.0,3.0,2.0,3.0,90.0,0.048833423765599564
Kengeri Satellite Town,777.4,2.0,0.0,2.0,25.0,0.03215847697453049
Bhoganhalli,1949.0,3.0,2.0,3.0,129.0,0.06618778860954336
Sarjapur  Road,1115.0,2.0,2.0,2.0,50.0,0.04484304932735426
Thanisandra,1220.0,2.0,2.0,2.0,42.0,0.03442622950819672
Yelahanka New Town,1209.0,2.0,3.0,3.0,65.0,0.053763440860215055
Kanakpura Road,2200.0,2.0,0.0,2.0,62.0,0.028181818181818183
Whitefield,1452.0,3.0,0.0,3.0,90.0,0.06198347107438017
Green Glen Layout,1776.42,3.0,2.0,3.0,105.0,0.059107643462694634
Electronic City Phase II,545.0,1.0,1.0,2.0,29.0,0.05321100917431193
Bisuvanahalli,845.0,2.0,1.0,2.0,33.0,0.03905325443786982
Varthur,1520.0,2.0,3.0,3.0,61.0,0.04013157894736842
Nagarbhavi,1223.0,2.0,1.0,2.0,60.0,0.04905968928863451
Kaggadasapura,1180.0,1.0,0.0,2.0,50.0,0.0423728813559322
Kothanur,1847.0,3.0,2.0,3.0,110.0,0.05955603681645912
Varthur,1045.0,2.0,1.0,2.0,40.65,0.038899521531100476
R.T. Nagar,1100.0,2.0,2.0,2.0,85.0,0.07727272727272727
Electronic City,1110.0,2.0,1.0,2.0,39.95,0.03599099099099099
Kanakpura Road,1480.0,2.0,2.0,3.0,64.23,0.043398648648648654
Whitefield,2297.0,5.0,2.0,5.0,269.0,0.11710927296473661
Jakkur,3181.0,4.0,0.0,4.0,260.5,0.08189248663942157
